交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1401,265.65,268.05,252.6,264,-2.15,596,22,266.05,11758,307635.34
au1402,265.2,266.4,254.8,266.8,-0.7,14,-6,266.8,236,6260.6
au1403,259.95,268.6,254.95,268.6,1.75,32,-4,268.6,86,2245.22
au1404,265.3,265.3,253.4,264.55,-1.9,20,-10,264.4,96,2480.25
au1405,264.5,268.8,254.65,264.35,-2.8,44,32,265.75,338,8961.62
au1406,265.7,269.05,252.5,265.4,-2.15,69434,40272,265.95,130508,3441865.31
au1407,263.9,268,253.1,264.9,-3.2,22,18,264.85,260,6797.3
au1408,264,268.7,253.3,264.45,-3.15,30,22,267.35,244,6427.76
au1410,263.15,266.5,262.25,265.2,265.2,6,6,265.2,14,369.73
au小计, ,269.05,252.25, , ,150716,23772, ,4000550,104525384
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1310,3442,3442,3365,3375,-67,6840,-9824,3371,10964,37280.98
rb1311,3438,3492,3189,3230,-225,540,174,3296,1898,6257.59
rb1312,3461,3481,3340,3382,-94,3020,1666,3370,6312,21669.55
rb1401,3579,3636,3470,3506,-81,1009314,-374878,3509,14841946,53047646.09
rb1402,3639,3639,3465,3499,-91,4766,1058,3499,6290,22515.6
rb1403,3598,3646,3498,3540,-71,700,-44,3542,794,2851.11
rb1404,3637,3771,3553,3599,-76,250,62,3599,392,1428.31
rb1405,3685,3744,3575,3636,-55,1199354,1098628,3637,10996630,40005936.88
rb1406,3681,3730,3595,3635,-56,48,24,3639,204,744.91
rb1407,3665,3742,3587,3646,-53,220,-48,3646,196,715.03
rb1408,3729,3760,3615,3649,-63,90,-10,3648,258,951.75
rb1409,3715,3794,3615,3661,-69,2186,1994,3657,7342,27022.66
rb1410,3808,3808,3625,3694,3694,26504,26504,3695,72982,268146.68
rb小计, ,3808,3189, , ,2253832,745306, ,25946208,93443167.16
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1311,3700,3750,3700,3750,60,0,-6,3750,6,22.38
wr1312, , , ,3663,-37,6,0,3663,0,0
wr1401,3623,3774,3575,3600,-31,2,0,3600,90,328.18
wr1402,3646,3646,3646,3660,-33,2,-2,3660,2,7.29
wr1403, , , ,3678,-94,2,0,3678,0,0
wr1404,3658,3711,3491,3491,-252,2,0,3491,24,87.97
wr1406,3720,3720,3720,3598,-107,0,-2,3598,2,7.44
wr1408,3601,3651,3601,3616,-103,0,0,3616,4,14.5
wr1409,3629,3709,3629,3676,63,0,0,3676,10,36.62
wr小计, ,3774,3491, , ,14,-10, ,138,504.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1311,4177,4177,3580,4056,-121,2,-2,4056,12,228.53
fu1312,4065,4189,3968,3959,159,12,-2,3959,8,164.11
fu1402,3960,4158,3960,4157,331,6,4,4157,6,122.76
fu1403,4303,4303,4303,4360,-170,2,0,4360,2,43.03
fu1404,4318,4410,4315,4410,93,2,0,4362,6,130.43
fu1405, , , ,4581,-117,2,0,4581,0,0
fu1408,4693,4693,4235,4356,-506,16,16,4356,26,566.03
fu1409,4142,4490,3855,4247,-498,0,0,4247,46,959.9
fu小计, ,4693,3580, , ,42,16, ,106,2214.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1310,18000,18690,18000,18505,480,600,-46,18515,442,8121.7
ru1311,18180,18700,17250,17370,-780,3738,128,17380,7008,126872.75
ru1401,20010,21250,19230,19335,-745,128188,2418,19360,8716710,177618477.4
ru1403,20830,21385,19485,19665,-770,168,22,19630,846,17354.29
ru1404,20770,21400,19540,19650,-750,68,-96,19655,680,13840.02
ru1405,20250,21490,19580,19725,-645,125542,82410,19745,3675184,74657742.54
ru1406,20535,21430,19480,19680,-605,178,-838,19665,1468,30871.48
ru1407,20760,21365,19820,19820,-630,76,-10,19820,64,1329.68
ru1408,20660,21390,19805,19745,-735,120,-12,19745,98,2036.96
ru1409,20320,21520,19765,19930,-600,1730,1262,19915,7420,151659.65
ru1410,20865,21600,19700,19825,19825,16,16,19825,94,1908.77
ru小计, ,21600,17250, , ,260424,85254, ,12410014,252630215.2
总计, , , , , ,4147238,1066170, ,94055158,919210778.9
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2962.32,2975.16,2893.52,2929.64,-45.52,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
