交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1205,318.9,321.9,313.81,314.6,-5.2,4,0,314.6,24,765.75
au1206,319.06,322.31,311,315.3, ,106,106,315.19,198,6246.42
au小计, ,337.27,308.9, , ,47306,-3592, ,281588,8958024.17
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1107,4985,5355,4943,5355,385,480,-436,5182,2136,10764.41
rb1108,4959,5018,4858,4975,27,432,54,4971,864,4287.24
rb1109,4890,4939,4732,4857,-43,1008,-448,4856,2678,13032.77
rb1110,4877,4886,4671,4753,-122,688972,48610,4744,9360224,44633271.29
rb1111,4890,4928,4692,4775,-100,642,-216,4765,818,3919.4
rb1112,4886,4886,4712,4752,-134,264,2,4753,614,2931.44
rb1201,4936,4946,4680,4735,-201,66102,43552,4731,240514,1143744.59
rb1202,4901,4922,4701,4720,-211,72,2,4735,104,496.27
rb1203,4921,4937,4720,4721,-214,70,60,4728,164,781.9
rb1204,4720,4774,4678,4724,-215,222,34,4734,150,708.69
rb1205,4953,4969,4709,4733,-214,808,566,4738,1840,8833.66
rb1206,4857,4857,4703,4710, ,78,78,4735,204,972.37
rb小计, ,5355,4671, , ,759150,91858, ,9610310,45823744.04
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1107,4600,4600,4600,4600,-149,2,0,4600,2,9.2
wr1108,4877,4877,4735,4768,-50,6,0,4768,6,28.74
wr1109,4954,4954,4637,4731,-141,4,2,4783,20,95.47
wr1110,4899,4899,4676,4777,-51,4,2,4777,30,144.09
wr1111,4788,4845,4788,4774,-15,2,-4,4774,4,19.27
wr1201,4766,4823,4766,4823,-50,4,2,4823,4,19.18
wr1202,4920,4920,4781,4790,-88,0,0,4790,52,253.56
wr1203,4900,5000,4675,4753,-117,0,-4,4753,74,361.05
wr1204,4945,4945,4820,4764,-106,0,0,4764,20,97.65
wr1205,4970,4970,4830,4722,-55,0,0,4722,72,352.55
wr小计, ,5000,4600, , ,22,-2, ,284,1380.76
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1107,4737,4860,4737,4860,60,60,0,4860,80,385.92
fu1108,4978,5016,4658,4958,-14,140,72,4825,364,1801
fu1109,5050,5094,4915,4965,-74,30544,-8786,4955,286878,1437258.33
fu1110,5030,5115,4960,5005,-14,298,120,5008,670,3373.58
fu1111,5038,5086,4961,4993,-31,270,-130,4996,330,1660.54
fu1112,5043,5079,4950,4993,-40,4018,3510,4990,8222,41088.34
fu1202,5061,5230,5056,5073,3,74,-2,5073,30,765.11
fu1203,5062,5100,5000,5036,-29,56,-2,5036,32,806.14
fu1204,4981,5272,4981,5065,-12,2,-4,5065,16,407.65
fu1205,5360,5360,4983,5082,-118,4,0,5082,32,820.24
fu1206,5300,5300,5055,5077, ,0,0,5077,12,307.1
fu小计, ,5360,4658, , ,35466,-5222, ,296666,1488673.96
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1106,35245,35850,34850,35800,775,1670,-240,35655,860,15279.21
ru1107,34200,35340,32450,33050,-900,1934,-1912,33140,7430,127570.01
ru1108,33275,34230,31535,32590,-500,1794,942,32530,6740,112277.68
ru1109,33000,33600,30530,31865,-985,154174,-99394,31670,17294730,282323371
ru1110,32900,33955,30550,31760,-1130,144,-42,31785,2450,39888.2
ru1111,32995,33690,30550,31745,-1015,4798,-1334,31575,19844,322707.37
ru1201,33685,34505,30750,32065,-1510,84228,75722,31945,1358816,21844440.99
ru1203,33850,34450,31090,32480,-1120,1746,1538,32400,2620,42361.41
ru1204,33880,34290,31200,32350,-1250,166,158,32280,772,12715.92
ru1205,34100,34610,31400,32730,-1230,742,642,32520,3634,60350.83
ru1206,32035,33500,31115,32455, ,10,10,32455,32,514.17
ru小计, ,35850,30530, , ,251406,-23910, ,18697928,304901476.8
总计, , , , , ,2085056,74170, ,41049664,565267746.7
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
