交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1209,14790,14885,14335,14675,120,40672,-70326,14655,198304,1456757.98
zn1210,14850,14945,14350,14710,125,95798,-95574,14680,1579358,11632785.86
zn1211,14850,14985,14370,14715,120,157428,105632,14695,1261160,9244050.16
zn1212,14600,15015,14390,14740,130,61472,48732,14705,144238,1058316.3
zn1301,14800,15040,14410,14770,140,7676,4948,14750,16288,119649.16
zn1302,14805,15030,14495,14785,90,1526,1080,14775,2972,21867.72
zn1303,14820,15125,14550,14820,95,1480,420,14830,1560,11583.77
zn1304,14810,15125,14625,14845,75,736,18,14860,252,1873.38
zn1305,14940,15205,14645,14920,115,622,464,14910,872,6478.87
zn1306,15050,15290,14760,14945,85,172,164,14945,494,3704.63
zn1307,15235,15465,14715,15000,15000,48,48,15000,174,1310.02
zn小计, ,15465,14335, , ,382110,-47088, ,3307174,24302651.74
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1207,328,330,328,330,2,6,-18,330,18,592.8
au1208,326.38,340.45,322.1,331.3,8.3,54,-34,331.3,172,5630.17
au1209,327.03,333.36,322.72,333.11,9.66,190,-88,333.13,762,24973.15
au1210,328.38,334.93,310.87,334.42,10.15,108,48,334.42,474,15552.71
au1211,329.14,337.56,325.59,333.95,9.85,80,30,334.78,546,17918.3
au1212,329.2,336.26,324.2,335.58,11.07,125440,13394,335.7,1012790,33354437.7
au1301,329.18,336.38,324.88,335.96,10.96,98,52,336.12,676,22297.5
au1302,328.17,335.39,325,335.98,10.98,30,2,335.98,48,1583.46
au1303,332.38,333.72,331.6,333.47,9.01,8,0,333.47,6,199.54
au1304,328.6,333.69,328.6,334.2,8.62,12,-6,334.2,16,528.84
au1305,329.29,336.02,325.65,336.69,12.2,44,-12,336.69,50,1650.16
au1306,329,336.97,324.89,336.4,11,928,848,336.46,2424,79875.78
au1307,326.68,329,326.68,332.56,332.56,2,2,332.56,4,131.14
au小计, ,340.45,310.87, , ,127000,14218, ,1017986,33525371.26
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1207,4150,4209,3960,3960,-350,120,-60,3960,300,1221.54
rb1208,4168,4168,3632,3690,-470,300,-120,3708,270,1059.2
rb1209,4122,4136,3768,3790,-344,1156,-226,3808,3270,13053.46
rb1210,4100,4100,3693,3849,-219,137062,-539784,3853,5683626,22798708.5
rb1211,4096,4110,3714,3797,-299,1474,692,3818,4650,18237.18
rb1212,4077,4080,3688,3792,-279,302,46,3788,624,2403.71
rb1301,4055,4074,3652,3772,-263,916736,691894,3771,17014736,65057804.03
rb1302,4030,4086,3696,3782,-274,316,262,3782,1538,5841.71
rb1303,4072,4089,3715,3764,-301,422,394,3776,770,2898.85
rb1304,4087,4087,3766,3795,-295,54,4,3795,42,164.32
rb1305,4099,4120,3725,3787,-303,22228,18510,3783,71810,274053.33
rb1306,3970,3970,3789,3789,-303,10,10,3789,12,46.5
rb1307,3920,3920,3811,3816,3816,4,4,3816,6,23.11
rb小计, ,4209,3632, , ,1080184,171626, ,22781654,88175515.45
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1209,4003,4345,3885,3885,-254,0,-2,4089,30,125.09
wr1210,4036,4036,3778,3817,-285,6,0,3817,14,54.98
wr1211,4229,4229,3685,3796,-304,4,0,3796,10,39.42
wr1212, , , ,3619,-274,2,0,3619,0,0
wr1301,4067,4123,3681,3828,-198,38,28,3828,276,1067.56
wr1302, , , ,3823,-205,2,0,3823,0,0
wr1303, , , ,3877,-40,2,0,3877,0,0
wr1305,4090,4258,3671,3751,-375,2,-16,3751,50,193.74
wr小计, ,4345,3671, , ,56,10, ,380,1480.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1208, , , ,4525,0,6,0,4525,0,0
fu1209,4660,4819,4511,4792,164,164,-272,4790,916,21650.67
fu1210,4421,4880,4421,4709,29,0,-4,4709,22,517.73
fu1211,4816,4831,4816,4825,76,8,-2,4825,10,241.01
fu1212,5029,5029,4781,4823,66,8,-6,4823,36,869.5
fu1301,4810,4948,4521,4903,262,22,16,4903,48,1167.2
fu1304, , , ,4930,186,2,0,4930,0,0
fu1305,5146,5146,4837,4802,97,2,0,4802,4,99.83
fu小计, ,5146,4421, , ,212,-268, ,1036,24545.94
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1207,23580,24400,23500,24200,1000,1744,454,24230,2354,28384.98
ru1208,23600,24705,22220,22660,-540,444,-32,22680,9314,220663.9
ru1209,23550,24895,22150,22670,-390,15840,-111724,22730,7669302,183546932.4
ru1210,23965,24985,21965,22480,-560,580,366,22555,8482,200879.99
ru1211,23540,24805,22085,22430,-670,584,156,22375,4812,111748.42
ru1301,23670,25100,21900,22445,-815,131410,112896,22435,5546438,128106901.1
ru1303,23630,25675,22205,22625,-575,1434,1220,22635,8442,203053.35
ru1304,23610,25020,22295,22550,-345,88,42,22555,1154,28200.86
ru1305,23610,25105,22180,22660,-585,2888,2304,22590,12934,301574.95
ru1306,24180,25050,22200,22600,-500,556,544,22580,718,17378.77
ru1307,24640,24640,22275,22595,22595,18,18,22595,62,1415.29
ru小计, ,25675,21900, , ,155586,6244, ,13264012,312767134
总计, , , , , ,2706704,63440, ,56167708,816302931.7
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
