交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1212,341.1,343.29,334.29,340.42,-8.68,4128,-816,340.42,1434,48798.31
au1301,343.74,344.66,318.11,334.08,-12.76,538,-8,332.79,1366,45980.05
au1302,344.04,344.93,332.52,335.29,-12.16,198,66,334.94,270,9148.56
au1303,347.08,347.08,333.68,336.45,-11.38,376,180,335.75,726,24433.61
au1304,347.4,347.86,334.99,339.11,-10.31,200,76,338,140,4781.03
au1305,346.61,348.38,333.42,339.58,-11.36,366,254,338.76,2556,87238.29
au1306,349.76,350,333.53,340.29,-11.79,109076,10228,339.41,900890,30893059.16
au1307,344.9,349.77,340.8,340,-11.77,102,-4,340,60,2083.74
au1308,345.39,349.69,336.9,341.35,-12.36,100,-2,341.35,22,752.21
au1309,352.57,353.08,337.51,340.5,-13.76,134,16,340.55,150,5134.87
au1310,348.32,350.83,337.89,343.6,-10.04,12,4,343.77,92,3164.34
au1311,348.34,350.1,341.29,343.62,-10.72,8,2,343.62,12,415.38
au1312,348.88,350.59,337,342.91,342.91,314,314,341.64,670,22951.95
au小计, ,353.08,318.11, , ,115552,10310, ,908388,31147941.49
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1212,3603,3750,3603,3720,110,1680,60,3720,2100,7624.26
rb1301,3554,3899,3554,3860,300,20352,-122702,3824,311806,1150499.79
rb1302,3550,3852,3548,3828,275,4948,748,3830,7708,28578.51
rb1303,3587,3898,3571,3889,305,2078,1246,3875,4824,17942.14
rb1304,3535,3937,3532,3920,360,3282,2702,3913,8372,31131.73
rb1305,3483,3993,3482,3988,493,1120288,-232330,3958,53536160,200944884.3
rb1306,3511,3996,3511,3996,491,446,-32,3975,8196,31324.29
rb1307,3526,3986,3523,3977,465,144,44,3948,544,2056.05
rb1308,3610,4012,3586,3979,461,152,-54,3978,972,3687.52
rb1309,3539,3997,3539,3992,442,928,-568,3976,6694,25400.59
rb1310,3551,4029,3545,4020,462,22734,17032,3994,130102,502713.67
rb1311,3614,3983,3614,3983,418,224,222,3980,336,1306.5
rb1312,3885,4006,3885,3996,3996,12,12,3989,20,79.04
rb小计, ,4029,3482, , ,1177268,-333620, ,54017834,202747228.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1301,3688,3720,3688,3690,20,0,-16,3690,38,140.52
wr1302,3821,3996,3632,3935,329,2,0,3910,34,130.72
wr1303,3820,4040,3820,4040,434,2,0,4025,12,47.74
wr1305,3503,3987,3503,3953,433,14,12,3958,462,1751.02
wr1307,3425,3620,3425,3876,336,0,-2,3876,4,14.09
wr1308,3555,3875,3550,3953,458,2,-16,3953,36,132.71
wr1309,3654,3976,3654,3933,393,2,0,3933,12,45.87
wr1312,4226,4226,3801,4018,4018,0,0,4018,16,62.86
wr小计, ,4226,3425, , ,22,-22, ,614,2325.53
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1301,4998,5070,4910,5010,61,50,-16,5010,84,2096.87
fu1303,4970,5219,4811,5015,35,6,2,5015,8,201.99
fu1304,5100,5100,5000,5050,82,2,0,5050,16,404
fu1305,4996,5164,4912,5046,66,46,-8,5045,166,4175.05
fu1308,4738,5339,4738,5000,80,0,0,5010,22,551.1
fu1310,4703,5297,4702,4968,72,0,0,4968,28,699.93
fu小计, ,5339,4702, , ,104,-22, ,324,8128.94
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1301,23750,25780,23590,25780,2105,4526,-11438,25595,35488,861975.37
ru1303,23860,26215,23770,26095,2300,5398,92,26055,9326,231734.83
ru1304,23890,26435,23880,26380,2515,288,62,26295,1646,41263.84
ru1305,23960,26680,23930,26510,2565,142810,-4190,26415,8536840,213430074.7
ru1306,23850,26530,23780,26500,2650,628,-598,26365,3886,95261
ru1307,23965,26440,23765,26430,2975,156,96,26435,534,13279.91
ru1308,23500,26580,23500,26580,3125,252,-846,26555,1966,48792.3
ru1309,23570,26810,23505,26620,3055,21372,15700,26565,239580,6027654.99
ru1310,23830,26700,23775,26700,3415,188,-52,26700,276,6742.9
ru1311,23385,26390,23385,26350,3140,88,34,26365,372,9047.61
ru小计, ,26810,23385, , ,175706,-1140, ,8829914,220765827.4
总计, , , , , ,2554630,-361812, ,79405004,715596984.7
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,3210.72, , ,3244.47, ,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
