交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1211,14660,14870,14530,14855,200,8380,-2630,14815,11710,86276.35
zn1212,14710,15230,14590,15230,475,13650,-16464,15110,62144,461988.33
zn1301,14770,15350,14640,15350,535,41356,-88014,15255,389272,2903479.82
zn1302,14805,15475,14660,15455,600,108620,-3182,15370,1740484,13076704.7
zn1303,14850,15565,14715,15535,635,74176,59984,15485,292280,2228309.38
zn1304,14910,15640,14730,15625,680,10498,7792,15530,17768,135100.03
zn1305,14980,15710,14810,15710,700,4174,530,15620,10178,77401.69
zn1306,15030,15780,14880,15775,735,910,-86,15680,1462,11185.83
zn1307,15050,15860,14940,15860,780,592,26,15750,352,2711.4
zn1308,15100,15920,15000,15880,820,190,52,15860,280,2153.69
zn1309,15120,15960,14500,15960,810,796,22,15820,302,2322.77
zn1310,15245,16075,15100,16075,1005,96,42,15990,242,1894.85
zn1311,15470,16150,15470,16145,16145,88,88,16025,140,1116.27
zn小计, ,16150,14500, , ,263526,-41840, ,2526614,18990645.08
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1211,344.9,344.9,337,337.25,-7.65,42,-18,337.25,30,1025.52
au1212,348.35,356.48,338.85,349.1,1.83,4944,-49280,343.7,116188,4019601.56
au1301,348.97,352.58,339.58,346.84,-1.61,546,-76,345.94,3444,119507.93
au1302,341.71,353.6,341.15,347.45,-2.48,132,108,346.59,388,13530.48
au1303,342.97,357.41,341.88,347.83,-2.41,196,148,347.83,240,8470.84
au1304,349.02,356.93,347.45,349.42,-0.6,124,76,349.42,200,7039.6
au1305,349.33,369.81,342.18,350.94,0.97,112,32,350.12,596,20930.54
au1306,351.18,357.43,341.71,352.08,2.19,98848,35672,351.57,718768,25258639.41
au1307,351.05,357.76,351.05,351.77,1.34,106,88,351.77,230,8112.8
au1308,350.51,356.05,343.34,353.71,2.52,102,-6,353.71,80,2824.16
au1309,355.45,358.73,344.08,354.26,3.19,118,-2,354.26,98,3445.93
au1310,355.37,356.97,354.97,353.64,3.91,8,6,353.64,8,284.51
au1311,359.55,360.93,354.12,354.34,354.34,6,6,354.34,18,645.34
au小计, ,369.81,337, , ,105284,-13246, ,840288,29464058.61
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1211,3776,3920,3750,3830,130,1080,-60,3830,2220,8429.22
rb1212,3718,3800,3589,3610,-124,1620,302,3603,2110,7890.31
rb1301,3625,3720,3542,3560,-66,143054,-328444,3554,1547480,5642662.45
rb1302,3602,3669,3525,3553,-50,4200,716,3538,13686,49562.23
rb1303,3637,3666,3525,3584,-38,832,470,3563,1596,5746.95
rb1304,3690,3690,3488,3560,-63,580,184,3526,1596,5730.69
rb1305,3631,3695,3464,3495,-139,1352618,375518,3479,42376542,152504560
rb1306,3632,3704,3487,3505,-127,478,242,3495,5054,18272.15
rb1307,3665,3702,3502,3512,-146,100,10,3509,200,727.53
rb1308,3696,3729,3518,3518,-141,206,32,3522,206,745.63
rb1309,3671,3727,3520,3550,-130,1496,650,3533,2378,8631.02
rb1310,3682,3748,3525,3558,-125,5702,3928,3539,17294,62740.23
rb1311,3660,3759,3586,3565,3565,2,2,3565,18,65.94
rb小计, ,3920,3464, , ,1511968,53550, ,43970380,158315764.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1301,3751,3793,3670,3670,-85,16,-4,3670,20,75.03
wr1302,3567,3886,3567,3606,-104,2,0,3606,42,156.15
wr1303, , , ,3606,-74,2,0,3606,0,0
wr1305,3670,3700,3512,3520,-148,2,2,3520,240,864.47
wr1306,3576,3724,3576,3536,-54,0,-2,3536,30,109.13
wr1307,3615,3615,3611,3540,69,2,2,3540,4,14.45
wr1308,3712,3712,3520,3495,-185,18,14,3495,32,116.3
wr1309,3601,3671,3551,3540,-223,2,2,3540,18,65.11
wr小计, ,3886,3512, , ,44,14, ,386,1400.64
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1301,4893,5155,4860,4949,35,66,-130,4948,444,11056.33
fu1303,4931,5054,4636,4980,-16,4,0,4980,24,590.16
fu1304,5162,5162,4822,4968,35,2,0,4968,4,99.84
fu1305,4891,5110,4736,4980,17,54,52,4980,128,3205.63
fu1310,4230,5380,4230,4896,-2,0,0,4896,8,192.2
fu小计, ,5380,4230, , ,126,-78, ,608,15144.16
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ruefp, ,23630,23415,23415, ,0,0, ,230,5428.45
ru1211,23970,24100,23215,23730,-130,410,-804,23730,1296,30575.48
ru1301,24795,24930,23550,23675,-1105,15964,-98440,23725,791774,19349148.83
ru1303,24930,25100,23650,23795,-1150,5306,2078,23820,13996,341918.37
ru1304,24950,25100,23585,23865,-985,226,10,23885,992,24101
ru1305,24615,24970,23320,23945,-655,147000,61588,23830,11029744,265589774.8
ru1306,24300,24785,23215,23850,-420,1226,52,23600,1830,43460.22
ru1307,24170,24170,23130,23455,-585,60,-22,23455,158,3734.61
ru1308,23910,24180,22960,23455,-365,1098,612,23320,1946,45483.88
ru1309,23750,24250,23105,23565,-240,5672,4424,23425,34040,802938.93
ru1310,23800,24045,23110,23285,-470,240,38,23285,366,8631.15
ru1311,23665,23665,23065,23210,23210,54,54,23210,66,1537.6
ru小计, ,25100,22960, , ,177256,-30410, ,11876208,286241304.8
总计, , , , , ,2966872,36606, ,72630700,755345145.9
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
