交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1111,20475,20780,18925,19645,-470,120,18,19630,412,4105.80
zn1112,20450,20795,18745,19770,-830,46,38,19750,194,1913.88
zn1201,19455,20100,18755,20100, ,208,208,19850,222,2202.39
zn小计, ,20795,17600, , ,368266,-34156, ,9319074,89170338.00
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1101,296.50,296.50,296.00,296.00,-1.00,0,-60,296.14,60,1776.84
au1102,308.00,308.00,268.37,285.00,-21.40,156,-132,294.04,412,12115.95
au1103,306.10,306.10,281.37,283.98,-21.57,48,-100,285.54,304,8890.83
au1104,307.18,307.18,282.19,287.80,-16.77,86,-14,288.69,250,7316.21
au1105,307.30,307.82,283.00,287.10,-19.70,88,-4,287.95,222,6528.71
au1106,308.79,309.29,283.28,288.35,-20.76,54348,-23642,288.91,348866,10310961.17
au1107,307.03,307.03,283.82,288.89,-18.07,56,0,289.39,86,2545.24
au1108,310.99,310.99,284.10,284.10,-28.37,8,4,284.10,18,526.04
au1109,301.70,303.60,285.73,290.00,-17.70,38,12,290.56,82,2417.65
au1110,303.00,303.46,285.01,292.10,-17.50,48,2,291.90,98,2896.74
au1111,293.60,296.88,292.00,289.60,-8.56,10,2,289.60,14,411.50
au1112,309.87,310.45,285.18,290.11,-20.18,268,250,291.05,920,27276.27
au小计, ,310.99,268.37, , ,55154,-23682, ,351332,10383663.15
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1101,4929,4959,4875,4875,-255,240,-6004,4875,6304,31106.08
rb1102,4864,5313,4845,5107,237,420,-846,5171,2100,10341.67
rb1103,4830,5095,4804,5080,254,1652,-2132,5086,4570,22381.30
rb1104,4800,5055,4790,5030,230,2468,-4190,5010,7684,37608.14
rb1105,4830,5000,4777,4996,184,357876,-210310,4982,4109162,20035319.77
rb1106,4834,5021,4649,5000,201,1188,-92,4995,1528,7451.12
rb1107,4839,5010,4737,5010,211,4704,-352,5002,996,4848.62
rb1108,4803,5043,4803,5026,224,340,-12,5007,474,2333.85
rb1109,4850,5049,4823,5038,215,2430,454,5032,7068,35010.11
rb1110,4900,5113,4885,5100,213,354830,296216,5092,2864460,14409297.57
rb1111,4916,5138,4828,5130,260,458,-86,5116,1880,9319.98
rb1112,4880,5133,4880,5098,218,36,36,5089,106,533.59
rb1201,5040,5168,5038,5160, ,228,228,5152,310,1586.78
rb小计, ,5313,4649, , ,726870,72910, ,7006642,34607138.58
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1102,4452,4848,4415,4848,116,0,-2,4848,22,101.75
wr1103,4736,5179,4601,5005,279,2,-4,5005,118,575.04
wr1104,4770,4959,4770,4959,169,4,0,4959,6,29.21
wr1105,4779,4949,4701,4846,156,42,6,4849,68,328.23
wr1106,4820,4820,4640,4821,134,2,0,4821,6,28.42
wr1107,4848,4951,4710,4831,-17,4,2,4831,20,95.95
wr1108,4516,4855,4516,4945,319,16,0,4945,30,141.90
wr1109,4880,4880,4800,4884,209,2,-2,4884,10,48.47
wr1110,4840,5030,4694,4879,190,4,-2,4879,86,423.04
wr1111,4800,4954,4720,4845,87,200,200,4845,222,1077.38
wr1112,4819,5186,4668,4840,-87,0,0,4840,26,127.39
wr小计, ,5186,4415, , ,276,198, ,614,2976.78
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1103,4756,4802,4461,4597,-138,19886,-39336,4562,146704,688080.24
fu1104,4860,4920,4545,4667,-153,376,124,4658,3892,18471.98
fu1105,4937,4980,4612,4751,-151,77316,49224,4749,736444,3547677.46
fu1106,5034,5077,4690,4816,-172,512,116,4807,930,4535.05
fu1107,5091,5102,4765,4884,-86,182,56,4868,348,1707.12
fu1108,5167,5167,4762,4940,-179,148,20,4933,200,991.76
fu1109,5217,5218,4747,4989,-200,814,166,5000,1094,5514.81
fu1110,5220,5220,4965,5061,-144,102,-2,5037,132,664.87
fu1111,5297,5334,5000,5103,-173,160,112,5072,214,1100.88
fu1112,5368,5368,5066,5089,-211,58,22,5085,130,679.49
fu小计, ,5368,4461, , ,99554,10502, ,890088,4269423.65
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1101,36485,38400,36100,38290,2290,2614,-1374,38165,5036,93540.62
ru1103,36885,41385,36090,40500,3960,8040,-5042,41000,49638,947559.27
ru1104,36560,41650,36400,40830,4090,614,212,41215,3836,74468.50
ru1105,37470,41850,36350,40920,3730,179064,13518,41255,13953556,270822041.42
ru1106,36900,40990,36000,40350,3530,1344,82,40695,1688,32467.86
ru1107,37200,40400,35920,39640,2960,4516,-194,39820,6790,129136.59
ru1108,36560,40320,35885,40320,2745,886,-10,40070,900,16975.95
ru1109,37380,40750,36010,39945,2905,28586,4134,40225,544192,10425897.05
ru1110,36085,39725,35810,39690,3400,190,18,39510,422,7855.23
ru1111,38035,39440,35795,39315,3320,168,128,39005,942,17579.39
ru1201,37800,40050,37800,39500, ,34,34,39890,112,2199.18
ru小计, ,41850,35795, , ,226056,11506, ,14567112,282569721.03
总计, , , , , ,2027938,-21374, ,37073992,570573608.11
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
