交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1312,292,296.5,268.4,283.57,-12.58,109442,31568,283.75,2160940,61037375.88
au1401,291.34,296.62,269.29,284.27,-12.72,104,68,284.91,742,21033.15
au1402,294.66,294.66,269.95,283.44,-16.76,6,2,283.44,50,1408.53
au1403,291.37,296.01,276.45,284.13,-16.86,30,20,284.13,52,1485.41
au1404,290.6,295.86,272.22,285.54,-13.06,44,10,284.95,350,9972.85
au1405,274.34,280.38,274.27,281.22,281.22,8,8,281.22,14,388.98
au小计, ,301.6,267.11, , ,113280,5310, ,2356362,66643470.29
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1305,3459,3490,3391,3395,-105,8880,-3660,3400,8640,29736.9
rb1306,3535,3550,3187,3196,-307,420,-56,3244,3894,13318.5
rb1307,3486,3633,3339,3339,-212,248,96,3377,1304,4585.34
rb1308,3513,3688,3408,3408,-165,410,-106,3417,1324,4713.85
rb1309,3546,3693,3413,3422,-170,5642,1650,3440,248778,889189.22
rb1310,3550,3687,3411,3416,-184,2255896,901716,3431,78414932,280204662.3
rb1311,3636,3705,3454,3455,-181,704,150,3458,2820,10170.22
rb1312,3609,3723,3444,3469,-214,586,8,3483,2698,9697.93
rb1401,3610,3738,3470,3476,-197,210518,197102,3490,1354086,4858095.71
rb1402,3689,3755,3517,3524,-176,360,98,3528,462,1681.51
rb1403,3669,3773,3558,3558,-180,278,-56,3569,572,2101.77
rb1404,3675,3805,3555,3564,-193,228,112,3567,1248,4644.69
rb1405,3700,3793,3547,3557,3557,1346,1346,3565,8022,29114.22
rb小计, ,3805,3187, , ,2485516,1098400, ,80048780,286061712.2
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1306,3845,4091,3500,3700,-391,0,0,3700,28,107.47
wr1308,3657,3742,3437,3477,-293,2,0,3477,18,64.79
wr1309,3617,3798,3565,3498,-83,0,0,3498,116,430.25
wr1310,3666,3767,3551,3564,-178,34,22,3578,348,1274.86
wr1311,3710,3710,3414,3430,-391,4,-2,3448,8,28.11
wr1312,3622,3705,3578,3492,-178,6,-4,3492,14,51.15
wr1401,3608,3745,3470,3558,-139,24,24,3558,90,327.3
wr1402,3811,3811,3582,3620,-144,10,8,3620,150,551.56
wr1403,3693,3884,3534,3590,-86,10,-70,3565,240,881.99
wr1405,3461,3729,3461,3595,3595,2,2,3595,4,14.38
wr小计, ,4091,3414, , ,92,-20, ,1016,3731.87
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1306,5210,5210,4646,4646,-947,0,-4,4646,10,247.32
fu1308,5128,5135,4800,4910,19,0,0,4986,34,847.66
fu1309,5040,5170,4744,4954,-46,12,4,4954,46,1141.79
fu1310,5221,5280,4814,5274,-222,2,0,5274,26,657.99
fu1311,5000,5000,5000,5000,-324,0,0,5000,4,100
fu1312,4826,5177,4685,4983,-365,2,2,4983,8,197.88
fu1402, , , ,5132,-215,2,0,5132,0,0
fu1404,5599,5599,4661,5183,7,0,0,5183,32,825.91
fu1405,4700,5500,4700,5050,5050,2,2,5017,20,502
fu小计, ,5599,4646, , ,20,4, ,180,4520.55
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1305,18450,20420,18155,19700,980,6984,-960,19820,3800,74504.37
ru1306,18280,20385,18075,18320,-460,1518,1266,18540,6198,120342.55
ru1307,18435,20410,18260,18530,-285,748,584,18690,3408,66292.03
ru1308,18335,20730,18335,18585,-445,902,436,18770,5888,114477.21
ru1309,18495,20920,18410,18740,-340,189792,41332,18930,15106858,300145219.6
ru1310,18740,21015,18630,18770,-435,344,46,19035,4364,87383.29
ru1311,18500,20940,18200,18850,-330,3174,-28,19020,10316,205671.76
ru1401,19050,21525,19010,19445,-245,56284,31554,19620,1464372,29886177.85
ru1403,19475,21390,19385,19670,-155,154,42,19650,350,7124.05
ru1404,19470,21440,19470,19570,-420,146,130,19795,276,5568.17
ru1405,20295,21710,19415,19705,19705,202,202,19960,654,13311.76
ru小计, ,21710,18075, , ,260248,74604, ,16606484,330726072.7
总计, , , , , ,4407702,1196466, ,135200234,1339145427
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2804.09,3028.95,2803.67,2983.07,48.73,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
