交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
al1204,17840,18125,16035,17360,-310,1016,502,17365,3362,28898.22
al1205,17760,18150,16010,17360,-340,2050,794,17365,7262,62597.29
al1206,17945,18195,16020,17365,-300,702,380,17350,1470,12552.17
al1207,17855,18125,16050,17375,-320,700,206,17355,1078,9285
al1208,17065,17650,16760,17355, ,16,16,17480,122,1057.91
al小计, ,18660,16000, , ,386662,-212490, ,6249628,54946114.57
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1108,18600,18600,15500,16900,-1505,9980,-5740,16890,23170,196292.45
zn1109,18670,18755,15585,17120,-1450,14140,-32552,17085,120830,1039048.48
zn1110,18860,18945,15690,17265,-1470,58430,-182248,17210,4905834,41981306.39
zn1111,18980,19085,15805,17360,-1505,261666,212214,17325,6792352,57777207.04
zn1112,19165,19235,15925,17465,-1565,55332,48412,17420,328008,2810536.95
zn1201,19175,19335,16020,17550,-1510,14382,9118,17505,75416,649820.46
zn1202,19430,19460,16135,17600,-2090,1716,894,17580,3984,34524.62
zn1203,19405,19475,16195,17705,-1735,434,196,17675,1484,13067.22
zn1204,19645,19685,16320,17780,-1685,366,152,17755,898,7919.84
zn1205,19700,19700,16520,17840,-1610,146,96,17815,980,8713.63
zn1206,19720,19815,16720,17900,-1565,78,16,17890,566,5070.74
zn1207,19495,19520,16870,17960,-1595,32,10,17975,162,1472.01
zn1208,17900,18180,17700,18080, ,36,36,18080,72,649.45
zn小计, ,19815,15500, , ,416738,50604, ,12253756,104525629.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1108,335,340,318.33,340,-6.6,0,-12,340,24,797
au1109,334.9,398.68,334.88,379.5,35.34,6,-22,379.48,450,16760.32
au1110,340,391.75,340,377.8,41.5,30,8,378.85,392,14337.29
au1111,333.6,392.29,332.5,378.95,46.02,132,62,378.27,2054,76314.4
au1112,333.94,394.6,333.07,380.19,45.69,100202,49382,379.47,3093282,114665805.5
au1201,332.4,393.6,332.4,380.3,61.89,568,390,379.51,17558,651437.52
au1202,333.8,393.01,333.7,379.96,45.06,146,56,379.58,820,30727.19
au1203,334.78,393,334.78,380,45.8,86,6,379.77,212,7900.95
au1204,334.31,386.3,333.71,380.99,45.99,18,2,380.99,50,1816.74
au1205,345.99,394.5,342.71,379.7,38.5,22,12,379.79,248,9253.08
au1206,334.99,395,333.05,380.69,46.32,3012,2474,380.02,26930,1004347.25
au1207,369.99,393.99,364.11,382.84,47.41,4,4,382.84,36,1380.98
au1208,395.99,395.99,395,377.63, ,0,0,377.63,4,158.2
au小计, ,398.68,318.33, , ,104226,52362, ,3142060,116481036.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1108, , , ,4994,-6,60,0,4994,0,0
rb1109,5044,5061,4562,4800,-228,120,-354,4705,764,3770.91
rb1110,4940,5005,4795,4933,4,58670,-369468,4929,1212610,5961642.14
rb1111,4934,5000,4809,4909,-19,374,-200,4913,1040,5079.33
rb1112,4963,4999,4781,4877,-48,186,-14,4877,302,1478.61
rb1201,4933,4968,4558,4831,-88,352384,68310,4827,7455892,35945116.38
rb1202,4943,4964,4640,4816,-84,264,194,4815,758,3639.73
rb1203,4955,4955,4799,4818,-93,34,0,4825,88,425.44
rb1204,4921,4964,4725,4788,-124,200,-2,4788,76,367.87
rb1205,4950,4966,4619,4857,-73,7590,5508,4851,16070,77745.53
rb1206,4900,4968,4725,4831,-85,100,16,4831,146,712.54
rb1207,4955,4983,4740,4858,-55,44,34,4858,106,513.66
rb1208,4841,4880,4752,4831, ,2,2,4831,10,48.29
rb小计, ,5061,4558, , ,420028,-295974, ,8687862,42000540.44
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1109,4260,4788,4260,4600,102,0,0,4600,172,780.55
wr1110,4815,4894,4680,4737,-169,2,0,4737,50,237.51
wr1111,4876,4876,4876,4876,-38,0,-2,4876,2,9.75
wr1112,4991,4991,4720,4721,-102,0,-10,4721,14,66.77
wr1201,4813,4888,4496,4820,7,2,2,4820,42,201.74
wr1203,4572,5109,4567,4717,-117,0,0,4717,116,558.97
wr1204,4801,4801,4680,4768,-83,2,-4,4768,4,18.96
wr1205,4800,4850,4608,4737,-81,0,0,4737,160,768.35
wr1206,4750,5031,4516,4740,-78,2,2,4740,52,248.59
wr1207,4698,4750,4698,4750,-68,2,2,4750,4,18.9
wr小计, ,5109,4260, , ,10,-10, ,616,2910.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1109,5109,5200,4840,4880,-195,17120,-4006,4914,11946,60264.7
fu1110,5130,5199,4790,4974,-77,100,-190,5051,1040,5173.35
fu1111,5071,5079,4791,4941,-136,132,-18,4941,132,659.82
fu1112,5086,5139,4786,4942,-153,18342,6324,4943,110946,547697.23
fu1202,5130,5180,4880,5003,-127,28,-40,5003,106,2643.4
fu1203,5129,5129,4989,5000,-120,56,0,5000,8,202.47
fu1204, , , ,4968,-105,2,0,4968,0,0
fu1205,5024,5024,5024,5118,-5,2,-2,5118,2,50.24
fu小计, ,5200,4786, , ,35782,2068, ,124180,616691.21
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1108,34900,34900,32185,33800,-800,1280,40,33595,1724,28752.43
ru1109,34760,35000,31350,33640,-805,4580,-12434,33585,52566,880432.22
ru1110,35175,35230,31480,33770,-810,312,188,33745,2410,40364.77
ru1111,34920,35465,31170,33765,-975,1034,-2168,33710,7736,128581.25
ru1201,36000,36240,31535,34240,-1210,195406,-13790,34125,13438910,227326483.5
ru1203,36300,36620,31875,34505,-1235,5372,3148,34425,63208,1084569.83
ru1204,36350,36400,33000,34245,-1720,132,-22,34245,138,2379.53
ru1205,36120,36570,31980,34590,-1135,1606,432,34525,19916,340743.05
ru1206,35695,36000,32150,35150,-700,52,22,34535,138,2330.51
ru1207,35660,36995,31910,34390,-1795,62,60,34390,144,2423.02
ru1208,33400,34400,33400,34350, ,6,6,34375,10,340.78
ru小计, ,36995,31170, , ,209842,-24518, ,13586900,229837400.9
总计, , , , , ,1882688,-413342, ,50692976,773321653.2
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
