交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu1103,73800,73800,68300,68750,-4550,9940,-12888,69040,34638,1228583.48
cu1104,73890,74350,68210,70510,-3290,16950,-23730,70450,114266,4054675.44
cu1105,74320,74900,68250,70660,-3660,60116,-117412,70490,1567242,56410978.9
cu1106,74750,75220,68000,70700,-3880,153400,100828,70520,2653068,94172973.14
cu1107,75080,75320,68410,70780,-3930,28352,23934,70610,101074,3599253.98
cu1108,75000,75420,68500,70750,-4050,5760,3190,70680,12688,452255.09
cu1109,75250,75440,68670,70900,-3830,2062,754,70730,7034,250801.51
cu1110,74360,75440,68530,70900,-3790,714,312,70790,1314,46853.86
cu1111,74470,75640,68730,71050,-3670,680,208,70850,888,31569.66
cu1112,74950,75500,68770,71000,-3950,830,204,70950,1270,45244.21
cu1201,74920,75380,68820,70790,-3920,726,14,70900,800,28741.31
cu1202,74900,75250,68610,70820,-3960,716,-6,70810,614,21920.07
cu1203,70050,73020,70050,70880, ,72,72,70840,118,4237.4
cu小计, ,75640,68000, , ,280318,-24520, ,4495014,160348088.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al1103,16860,16860,16360,16370,-490,19560,-7410,16425,25010,207243.9
al1104,17000,17005,16255,16535,-410,39592,-11856,16545,75462,626314.24
al1105,17155,17180,15640,16670,-445,60662,-46992,16655,386998,3247564.69
al1106,17280,17300,16430,16775,-465,70040,26148,16770,421706,3545600.88
al1107,17335,17405,16530,16885,-440,42578,12404,16880,101418,858428.22
al1108,17410,17420,16595,16970,-410,29300,9076,16975,48498,413218.23
al1109,17430,17465,16650,17085,-345,17104,9996,17070,26670,228551.47
al1110,17480,17500,16240,17145,-355,11762,6184,17125,16976,145823.42
al1111,17530,17530,16825,17220,-280,8214,6666,17195,14316,123387.77
al1112,17580,17580,16890,17250,-305,1248,1034,17240,2158,18621.72
al1201,17620,17620,16990,17325,-445,538,460,17320,980,8488.3
al1202,17600,17600,17080,17400,-220,364,326,17400,728,6329.2
al1203,17300,17850,17105,17430, ,120,120,17430,140,1220.9
al小计, ,17850,15640, , ,301082,6156, ,1121060,9430792.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1103,18920,19110,17300,17760,-1160,9660,-1930,17710,14840,133725.95
zn1104,19295,19300,17425,17760,-1485,14366,-15824,17855,71558,649332.48
zn1105,19485,19515,17605,18075,-1375,75130,-207328,18030,4642318,42936332.02
zn1106,19690,19715,17750,18240,-1400,209452,155882,18190,6978952,63868363.14
zn1107,19855,19885,17930,18390,-1410,30904,27040,18335,102290,945258.35
zn1108,19975,20000,18100,18460,-1540,4322,620,18455,6730,63027.81
zn1109,20115,20170,18290,18650,-1395,3134,836,18635,12814,120684.08
zn1110,20200,20200,18495,18750,-1495,1920,56,18740,2208,21060.71
zn1111,20230,20340,18430,18900,-1480,284,70,18850,382,3628.19
zn1112,20245,20355,18635,19390,-990,168,116,19090,298,2855.96
zn1201,20350,20450,18665,19120,-1135,260,30,19115,204,1981.88
zn1202,20600,20895,19010,19700,-1250,202,94,19645,366,3592.11
zn1203,19640,19675,18815,19510, ,4,4,19510,24,234.19
zn小计, ,20895,17300, , ,349806,-40334, ,11832984,108750076.8
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1103,296,296,296,302,23,18,-6,302,12,355.2
au1104,297,321.9,287.02,299,2.94,12,-24,295.62,112,3381.63
au1105,298.05,304.99,293.7,303.5,3.5,78,-32,303.5,276,8298.3
au1106,300.3,304.97,294.76,301.26,-0.02,37444,-14756,301,282678,8516737.45
au1107,305.8,305.8,297.7,301.6,1.35,40,-10,301.6,92,2786.17
au1108,296.5,305.4,296.5,300.2,-0.08,0,-4,300.2,8,241.64
au1109,302.15,309.61,296.09,302.2,-0.8,108,4,302.08,566,17109.59
au1110,305.1,305.85,297.5,301.53,-2.26,86,-2,301.53,112,3391.56
au1111,302.99,303.99,296.5,303.03,-0.48,34,22,303.03,74,2221.4
au1112,301.99,306.62,295.72,302.07,-0.74,9316,7748,302.12,22696,686150.56
au1201,305,309.98,298,303,2.98,2,-12,301.66,72,2189.38
au1202,304.1,307.8,301,303.69,3.67,30,30,303.45,66,2004.92
au1203,306,311.12,302.8,304.3, ,8,8,304.28,18,549.34
au小计, ,321.9,287.02, , ,47176,-7034, ,306782,9245417.16
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1103,4680,4700,4500,4500,-540,240,-60,4500,240,1113.6
rb1104,4944,4944,4612,4750,-228,180,-500,4709,1688,8098.65
rb1105,4902,4914,4640,4757,-142,17280,-120432,4761,338116,1614177.83
rb1106,4880,4880,4652,4769,-106,672,-344,4757,2778,13210.78
rb1107,4903,4903,4598,4767,-107,2576,-1908,4767,7692,36104.04
rb1108,4886,4896,4602,4739,-137,404,-36,4767,2204,10416.57
rb1109,4889,4904,4380,4757,-125,1170,-514,4759,11136,52659.58
rb1110,4911,4924,4627,4794,-105,690710,38884,4795,20140226,95897398.34
rb1111,4920,4939,4524,4808,-117,980,-384,4815,6104,29138.49
rb1112,4900,4937,4700,4841,-99,504,10,4841,592,2844.38
rb1201,4946,4954,4720,4852,-107,6624,5656,4857,18864,91190.07
rb1202,4799,4927,4799,4855,-70,50,48,4855,228,1105.67
rb1203,4936,4974,4830,4896, ,4,4,4896,46,224.55
rb小计, ,4974,4380, , ,721394,-79576, ,20529914,97757682.56
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1104,4879,4881,4879,4881,-78,0,-4,4881,6,29.28
wr1105,4993,4993,4661,4818,-38,16,-22,4818,150,727.61
wr1106, , , ,4721,-158,2,0,4721,0,0
wr1107,4671,4832,4671,4832,-85,2,0,4787,10,47.64
wr1108,4815,4815,4809,4808,-7,6,-8,4808,10,48.13
wr1109,4899,4899,4793,4852,-8,4,0,4838,16,77.43
wr1110,4959,4959,4688,4828,-60,4,0,4828,386,1851.19
wr1111,4950,4950,4710,4779,-71,2,0,4779,48,227.96
wr1112,4949,5245,4771,4894,-114,0,0,4894,98,481.28
wr1201,5079,5079,4770,4884,65,0,0,4884,126,612.25
wr1202,4730,5013,4730,4900,5,2,2,4900,10,48.82
wr1203,5040,5040,4850,4879, ,4,4,4879,18,88.24
wr小计, ,5245,4661, , ,42,-28, ,878,4239.83
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1104,4720,4790,4502,4550,-172,980,680,4560,1800,8384.74
fu1105,4834,4888,4596,4625,-243,41566,-46702,4634,676178,3226103.85
fu1106,4912,4954,4675,4723,-212,2454,1758,4725,9036,43485.02
fu1107,4969,5017,4712,4795,-211,180,-44,4795,440,2149.09
fu1108,5060,5060,4791,4848,-213,172,0,4846,540,2657.21
fu1109,5140,5160,4823,4904,-245,36382,34934,4904,92578,458022.19
fu1110,5178,5215,4888,4951,-239,230,96,4951,562,2822.97
fu1111,5244,5244,4939,4990,-228,390,226,4990,900,4536.41
fu1112,5239,5249,4978,5019,-231,424,274,5019,878,4442.78
fu1202,5290,5365,5072,5210,-155,62,44,5210,120,3168.78
fu1203,5402,5402,5240,5263, ,2,2,5263,4,106.42
fu小计, ,5402,4502, , ,82842,-8732, ,783036,3755879.46
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1103,39790,40000,32595,33780,-6020,4810,-124,33975,3358,63011.27
ru1104,39445,39950,33380,36700,-2505,724,302,36685,2442,44388.24
ru1105,39490,40010,32750,36050,-3265,15212,-157414,35905,8136740,149576215.4
ru1106,38795,39200,32305,35340,-2990,2046,124,35055,11604,203280.57
ru1107,38115,38900,32020,34650,-3260,3704,-356,34600,8222,142080.28
ru1108,37405,38695,32225,34500,-2955,890,32,34525,1854,32591.65
ru1109,37765,39050,32410,34895,-2705,166700,122038,34810,9962684,174871027.7
ru1110,37300,38225,31800,34390,-2910,174,66,34455,5526,95517.12
ru1111,37000,38100,32250,34400,-2500,770,192,34360,2854,49518.5
ru1201,38790,38790,32400,34895,-2570,218,136,34980,2144,37595.15
ru1203,34405,36770,33560,35005, ,8,8,35005,32,558.43
ru小计, ,40010,31800, , ,195256,-34996, ,18137460,325115784.3
总计, , , , , ,1984792,-182188, ,57345438,720969284.7
