交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1004,18520,19195,18100,18785,325,13180,2920,18820,13200,124793.63
zn1005,18650,19405,17640,18000,-605,13080,-14046,17940,53654,507406.96
zn1006,18825,19620,17180,18185,-610,29926,-60612,18075,406880,3900416.47
zn1007,19000,19840,18080,18365,-610,137210,-24566,18325,8438544,81361101.80
zn1008,19300,19980,18255,18555,-565,122742,116324,18485,1665476,15763142.24
zn1009,19255,20125,18425,18700,-530,8970,6970,18595,45372,437736.24
zn1010,19300,20240,18580,18850,-450,2618,280,18850,6816,66471.14
zn1011,19400,20305,18665,18785,-575,1030,392,18845,2528,24913.35
zn1012,19715,20495,18800,19095,-320,1882,394,18960,2582,25690.44
zn1101,19720,20640,18915,19010,-470,1704,70,19105,2522,25125.34
zn1102,20000,20635,19010,19100,-600,500,438,19075,784,7602.45
zn1103,19825,21285,19160,19310,-325,1412,402,19220,1312,13216.80
zn1104,20960,20960,19270,19450, ,42,42,19460,184,1854.82
zn小计, ,21285,17180, , ,334296,29008, ,10639854,102259471.66
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1005,246.21,262.77,245.71,261.00,16.01,6,-106,255.41,228,5720.74
au1006,246.69,257.46,238.11,256.75,11.47,5938,-43024,256.66,159122,4000113.05
au1007,246.15,256.96,246.15,256.94,11.45,62,-30,256.72,532,13421.38
au1008,255.00,258.84,251.04,256.98,10.88,34,-4,256.98,92,2335.87
au1009,247.43,258.38,246.40,257.59,12.04,66,-2,257.69,484,12206.12
au1010,247.48,257.69,246.48,257.66,11.57,92,-60,257.65,572,14459.86
au1011,249.00,257.03,248.10,256.87,9.85,22,-18,256.87,242,6099.78
au1012,246.46,258.97,245.87,258.59,13.59,51784,43976,258.49,321946,8174936.57
au1101,248.56,259.15,248.56,258.10,14.54,42,32,258.69,182,4648.89
au1102,249.60,265.91,249.15,258.78,13.58,26,4,258.87,252,6417.79
au1103,250.20,259.63,248.20,259.63,11.85,38,36,259.63,122,3109.10
au1104,251.03,268.90,251.03,258.40, ,4,4,259.15,22,565.53
au小计, ,268.90,238.11, , ,58114,808, ,483796,12244034.67
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1004,4311,4480,4234,4415,85,6120,-3304,4419,13984,60758.72
rb1005,4426,4591,4250,4290,-126,27022,-129920,4274,695330,3110819.70
rb1006,4460,4626,4345,4381,-79,26966,-16356,4363,197442,891522.21
rb1007,4523,4678,4401,4445,-80,8186,-172,4421,21220,96553.65
rb1008,4605,4728,4444,4480,-125,6166,536,4468,10702,49144.17
rb1009,4691,4806,4506,4541,-146,15714,3690,4531,38198,178952.87
rb1010,4765,4898,4577,4635,-120,1170234,55364,4609,32827634,156461842.37
rb1011,4775,4961,4596,4651,-119,24494,-1254,4628,32462,154920.28
rb1012,4795,4949,4595,4677,-108,19134,-568,4649,9528,45641.22
rb1101,4828,4959,4665,4735,-85,42416,6894,4705,258384,1246654.82
rb1102,4826,4967,4646,4756,-99,10610,-2330,4736,24144,117222.77
rb1103,4879,4988,4718,4799,-69,7782,698,4768,16674,81766.64
rb1104,4919,4950,4750,4818, ,3520,3520,4794,7046,34234.16
rb小计, ,4988,4234, , ,1368364,-83202, ,34152748,162530033.56
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1004,4240,4495,4240,4445,235,2640,120,4455,2220,9740.70
wr1005,4275,4528,4176,4290,18,7680,-628,4246,33118,145952.34
wr1006,4330,4638,4250,4311,-39,368,-434,4295,2188,9741.38
wr1007,4373,4596,4335,4367,-23,604,-162,4361,1094,4854.41
wr1008,4390,4627,4330,4385,-45,932,28,4371,466,2091.76
wr1009,4459,4691,4401,4448,-52,2774,-38,4424,640,2912.98
wr1010,4564,4744,4370,4520,-40,6096,2546,4477,15698,72719.90
wr1011,4636,4738,4505,4530,-67,1202,158,4513,374,1748.18
wr1012,4620,4740,4500,4547,-112,66,2,4547,318,1487.98
wr1101,4675,4824,4505,4555,-137,40,30,4555,312,1467.93
wr1102,4739,4811,4502,4604,-55,14,10,4582,448,2108.27
wr1103,4716,4800,4500,4665,-13,16,2,4635,522,2452.47
wr1104,4890,4890,4576,4621, ,6,6,4615,282,1337.59
wr小计, ,4890,4176, , ,22438,1640, ,57680,258615.90
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1005,4861,4861,4512,4730,96,20820,-4354,4715,12694,59677.79
fu1006,4668,4978,4605,4790,140,8194,-54652,4753,426022,2017092.36
fu1007,4737,4804,4702,4785,99,21896,20894,4764,85438,406471.74
fu1008,4776,4884,4723,4787,75,310,208,4770,1582,7551.02
fu1009,4740,4847,4740,4788,44,5130,3176,4777,15582,74749.34
fu1010,4790,4865,4760,4801,26,534,20,4797,1374,6624.75
fu1011,4840,4918,4782,4829,11,412,-68,4817,712,3446.41
fu1012,4869,4918,4813,4845,-5,206,-26,4844,324,1579.64
fu1101,4944,4944,4820,4869,-41,156,34,4862,290,1417.06
fu1103,4968,4998,4800,4890,-68,144,20,4893,160,791.61
fu1104,4509,5060,4509,4915, ,38,38,4907,104,513.35
fu小计, ,5060,4509, , ,57840,-34710, ,544282,2579915.07
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1004,24610,25875,24580,25700,1105,864,-660,25760,2390,30092.17
ru1005,24600,26080,23800,24230,-295,6970,-10496,24255,61396,775239.88
ru1006,24600,26080,23740,24230,-220,3408,2056,24220,24260,307353.83
ru1007,24505,25950,23455,24025,-365,4918,648,23880,17936,224723.07
ru1008,24500,25810,22995,23590,-890,1966,1032,23390,4794,58608.67
ru1009,24615,26010,22825,23525,-990,194116,-35504,23295,28156482,349207982.04
ru1010,24535,25805,22635,23335,-1055,306,-162,23150,5900,72387.83
ru1011,24255,25560,22730,23360,-805,12896,9170,23125,198078,2389388.96
ru1101,24735,26150,22805,23715,-990,2228,1570,23480,13838,170169.84
ru1103,24885,26100,23185,23820,-930,688,552,23575,2514,31430.83
ru1104,25450,25650,23505,23900, ,4,4,23675,108,1341.96
ru小计, ,26150,22635, , ,228364,-31790, ,28487696,353268719.05
总计, , , , , ,2741490,-127286, ,84504052,884845195.16
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
