交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1101,19505,21055,16690,17150,-2235,18370,-36046,17035,467514,4599844.26
zn1102,19700,21340,16800,17330,-2230,72428,-255846,17210,15814158,158349350.86
zn1103,19840,21580,17030,17515,-2225,274678,245918,17390,16676890,151880357.05
zn1104,20015,21720,17220,17680,-2180,13864,10768,17555,118920,1097895.14
zn1105,20180,21930,17265,17830,-2110,12382,7142,17710,152782,1484989.61
zn1106,20300,22100,17590,17975,-2040,2422,112,17805,12806,126731.72
zn1107,20570,22155,17740,18050,-2150,2532,904,18000,4258,40971.30
zn1108,20450,22200,17800,18200,-2035,2984,390,18155,2888,28711.06
zn1109,20495,22420,17900,18310,-1855,1838,604,18190,6362,64039.19
zn1110,20600,22390,18000,18290,-2110,1496,720,18195,3478,34830.62
zn1111,19300,19790,18100,18570, ,170,170,18920,1732,16098.97
zn小计, ,22420,16005, , ,433764,-33992, ,33356320,318629000.86
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1012,291.15,306.19,286.00,292.50,4.50,360,-5726,292.42,12888,379221.95
au1101,294.66,307.88,281.60,290.40,0.41,170,22,290.50,1030,30536.21
au1102,291.17,310.95,285.10,293.50,3.55,338,-48,293.66,668,19774.17
au1103,291.85,310.59,285.32,293.20,5.37,110,22,293.23,464,13663.10
au1104,291.77,311.99,285.69,293.70,4.63,80,-22,294.13,164,4817.20
au1105,294.30,311.99,283.68,294.62,5.31,116,26,294.91,1038,30839.21
au1106,293.48,314.00,288.14,296.31,6.30,63820,8048,296.15,784712,23435108.93
au1107,292.30,315.99,287.50,293.60,7.55,48,8,293.60,268,7960.64
au1108,293.99,312.00,293.85,302.08,23.40,2,2,302.08,18,539.67
au1109,286.19,317.67,286.19,297.11,10.92,16,8,296.13,180,5389.39
au1110,294.22,313.88,290.10,296.24,6.24,52,52,296.24,146,4370.46
au1111,298.20,300.00,297.00,293.86, ,10,10,293.86,12,358.64
au小计, ,317.67,281.60, , ,65122,2402, ,801588,23932579.58
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1011,4265,4730,4265,4680,415,8520,-180,4641,2460,11269.08
rb1012,4320,4975,4320,4800,483,8822,-7364,4734,24682,112310.10
rb1101,4326,4756,4326,4623,297,52764,-166888,4610,782778,3532018.20
rb1102,4352,4756,4337,4606,279,1496,-17574,4607,40422,181735.06
rb1103,4379,4747,4361,4611,246,5442,-6472,4593,21566,98364.29
rb1104,4450,4805,4442,4617,190,8300,-2024,4597,13384,61449.51
rb1105,4520,4906,4491,4634,129,635964,-305688,4632,43173938,201403786.95
rb1106,4540,4884,4453,4650,127,1396,204,4639,5276,24652.95
rb1107,4552,4900,4471,4667,129,5786,-454,4659,5224,24424.99
rb1108,4560,4944,4551,4671,112,356,-96,4672,1636,7783.88
rb1109,4626,5014,4510,4701,108,1260,62,4703,14524,68609.59
rb1110,4678,5000,4608,4748,95,23438,21448,4749,102026,487946.15
rb1111,4849,4851,4737,4748, ,8,8,4748,22,105.49
rb小计, ,5014,4265, , ,753552,-485018, ,44187938,206014456.24
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1011,4600,4600,4600,4600,134,0,-60,4600,60,276.00
wr1012,4466,4896,4163,4670,180,0,-8,4670,96,426.25
wr1101,4440,4807,4343,4602,176,8,-80,4602,404,1839.58
wr1102,4380,4881,4380,4668,224,16,-8,4666,542,2509.24
wr1103,4699,4760,4375,4692,241,14,-18,4692,124,573.39
wr1104,4550,4818,4500,4631,136,2,-8,4631,18,82.74
wr1105,4685,4870,4507,4662,76,56,0,4649,1174,5505.11
wr1106,4795,4832,4607,4696,201,2,-4,4696,26,122.78
wr1107,4647,4847,4552,4725,139,2,0,4725,70,323.20
wr1108,4610,4740,4555,4584,15,16,0,4584,36,167.14
wr1109,4758,4918,4606,4773,172,2,2,4773,20,94.96
wr1110,4700,4890,4632,4760,245,6,4,4760,40,189.56
wr1111,4514,4998,4514,4716, ,0,0,4716,24,114.25
wr小计, ,4998,4163, , ,124,-180, ,2634,12224.18
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1012,4552,4830,4440,4540,20,15880,282,4505,4978,22911.58
fu1101,4641,4947,4482,4650,15,16126,-74638,4606,669242,3186650.97
fu1103,4795,5157,4659,4795,16,71202,59494,4781,3522642,17286380.47
fu1104,4890,5200,4735,4858,5,296,168,4838,2410,11920.24
fu1105,4949,5339,4821,4932,22,5390,4440,4918,88232,445920.88
fu1106,5010,5368,4852,4977,14,118,38,4985,636,3283.96
fu1107,5070,5466,4902,5018,2,128,34,5048,402,2066.29
fu1108,5114,5523,4951,5061,-40,150,-30,5074,412,2130.14
fu1109,5170,5543,4980,5140,18,540,466,5102,2810,14859.64
fu1110,5180,5536,4934,5090,-77,94,6,5090,440,2305.19
fu1111,5270,5627,5040,5200, ,26,26,5210,158,827.11
fu小计, ,5627,4440, , ,109950,-9714, ,4292362,20979256.47
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1011,30485,36775,30050,32400,2205,4366,-734,32450,3204,52426.74
ru1101,30700,37525,29500,30485,-90,4884,-5150,30065,68886,1121714.90
ru1103,30860,38320,29470,30580,55,13094,-33668,30120,462768,7639377.99
ru1104,31525,38915,29240,30500,-170,448,208,30095,4572,74781.85
ru1105,31160,38920,29500,30880,140,140580,-22756,30365,23838054,399770502.07
ru1106,30750,38645,29145,30195,-150,1152,242,29945,4836,79684.76
ru1107,30925,38305,29100,30455,205,7780,1796,29835,73960,1201556.21
ru1108,30550,37880,28890,29950,-50,814,14,29665,2634,42931.77
ru1109,30480,38090,29205,30400,435,14682,11990,29785,177960,2857844.76
ru1110,29935,37275,28905,29800,305,278,192,29855,2394,39668.27
ru1111,32880,33100,29500,29500, ,10,10,29500,104,1627.84
ru小计, ,38920,28890, , ,188088,-47856, ,24639372,412882117.15
总计, , , , , ,2116450,-650522, ,120493942,1301038101.24
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
