交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au小计, ,237.30,194.74, , ,40654,-2550, ,543766,11118891.74
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb0909,3550,3663,3513,3549, ,44714,44714,3549,570350,2034170.21
rb0910,3570,3650,3517,3578, ,498,498,3575,4862,17457.93
rb0911,3601,3661,3547,3600, ,120,120,3600,584,2103.62
rb0912,3556,3660,3521,3615, ,236,236,3623,372,1350.22
rb1001,3566,3769,3520,3645, ,222,222,3662,638,2324.73
rb1002,3566,3689,3514,3650, ,28,28,3650,86,309.58
rb1003,3566,3699,3566,3654, ,100,100,3652,226,821.54
rb小计, ,3769,3513, , ,45918,45918, ,577118,2058537.81
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr0909,3400,3500,3361,3419, ,13466,13466,3413,166568,568285.00
wr0910,3375,3597,3375,3442, ,274,274,3438,1056,3612.29
wr0911,3310,3495,3310,3449, ,126,126,3418,380,1290.01
wr0912,3408,3487,3334,3450, ,32,32,3456,104,357.28
wr1001,3412,3515,3302,3450, ,32,32,3460,210,722.57
wr1002,3413,3498,3368,3471, ,34,34,3473,104,357.86
wr1003,3363,3540,3363,3539, ,64,64,3528,256,888.78
wr小计, ,3597,3302, , ,14028,14028, ,168678,575513.78
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0904,2854,3135,2759,2941,1,1060,292,2972,2688,7913.05
fu0905,2997,3212,2795,3100,100,32088,-126152,3058,3604422,10657653.85
fu0906,3040,3295,2838,3157,105,176230,166830,3121,11045386,34575843.36
fu0907,3021,3388,2900,3217,118,25832,22576,3187,125376,400428.66
fu0908,3112,3400,2955,3260,120,1696,-52,3224,4664,15008.58
fu0909,3142,3469,2980,3343,163,2454,1256,3316,19058,62501.23
fu0910,3188,3484,3120,3395,139,446,46,3364,826,2767.21
fu0911,3179,3574,3130,3448,112,388,272,3422,1400,4817.48
fu0912,3268,3589,3098,3501,181,806,184,3456,1824,6253.78
fu1001,3373,3636,3200,3529,185,434,292,3536,1450,5000.83
fu1003,3085,3635,3085,3569, ,14,14,3533,28,98.66
fu小计, ,3636,2759, , ,241448,65558, ,14807122,45738286.71
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0903,14885,14885,13360,13600,-590,5676,-432,13510,2338,16755.52
ru0904,13650,14300,13000,13700,15,1874,328,13580,7330,50054.01
ru0905,13200,14370,12670,13630,225,5290,-66840,13500,480706,3204109.24
ru0906,12675,14575,12120,13655,755,1354,-312,13550,17974,119730.85
ru0907,12245,14680,11795,13770,1270,94004,12986,13640,11175552,72498242.33
ru0908,12185,14395,11470,13720,1365,522,450,13410,6070,38964.29
ru0909,11850,14450,11550,13550,1375,50036,47382,13375,923666,6269083.28
ru0910,14295,14350,12625,13445,-1605,410,396,13285,2580,17297.04
ru0911,11750,14225,11530,13380,1345,1982,1576,13195,20698,135461.37
ru1001,12285,14535,11850,13690,1290,1334,1168,13445,3578,23339.03
ru1003,12400,14590,12400,13860, ,174,174,13690,596,4090.91
ru小计, ,14885,11470, , ,162656,-3124, ,12641088,82377127.85
总计, , , , , ,1504678,348412, ,50355636,401406467.26
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
