交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu1402,51040,51150,50380,51090,-30,8680,-19612,50820,57622,1462666.83
cu1403,51040,51630,48930,49250,-1770,33702,-59040,49230,339356,8551602.89
cu1404,51010,51260,48970,49260,-1690,105116,-111530,49260,1599872,40426630.04
cu1405,50960,51250,48930,49280,-1590,301996,201490,49210,3158326,78958004.92
cu1406,50980,51210,48910,49250,-1580,152692,123566,49220,595552,14832255.33
cu1407,50890,51170,48930,49220,-1660,34868,25022,49240,87532,2183667.4
cu1408,50800,51160,48960,49260,-1440,10018,7610,49310,20364,508779.2
cu1409,50740,51130,49000,49320,-1420,2948,1674,49280,5678,141557.39
cu1410,50800,51070,48750,49360,-1320,1856,456,49320,1694,42424.04
cu1411,50700,51120,49050,49270,-1400,1340,500,49380,1620,40642.37
cu1412,50660,51100,48840,49350,-1250,2064,784,49310,3716,93140.56
cu1501,50710,51060,49050,49350,-1340,1128,638,49380,1698,42531.18
cu1502,50680,50760,49060,49370,49370,494,494,49390,890,22122.99
cu小计, ,51630,48750, , ,656902,172052, ,5873920,147306025.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al1402,13360,13380,12880,13330,-135,16060,-220,13300,26550,175468.73
al1403,13480,13480,13105,13105,-415,39588,-4194,13185,91372,607588.23
al1404,13530,13575,13235,13275,-305,78516,11504,13290,218870,1464772.37
al1405,13560,13645,13290,13350,-250,92684,35352,13350,198426,1332951.25
al1406,13585,13705,13340,13395,-200,75320,43110,13385,115248,776810.37
al1407,13500,13760,13390,13445,-155,17182,6386,13430,21746,147014.48
al1408,13530,14235,13435,13495,-105,11944,1480,13475,7004,47434.64
al1409,13565,13860,13485,13530,-60,1316,376,13525,1476,10026.29
al1410,13530,13900,13515,13545,-70,812,234,13575,672,4597.59
al1411,13500,13955,13500,13600,45,266,196,13600,464,3178.81
al1412,13660,13945,13555,13680,60,112,62,13680,118,810.5
al1501,13625,13900,13595,13700,0,98,80,13700,166,1137.99
al1502,14050,14110,13635,13750,13750,12,12,13690,94,653.44
al小计, ,14235,12880, , ,333910,94378, ,682206,4572444.66
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1402,14975,15095,14950,15095,130,4160,-2560,15035,8530,64016.78
zn1403,15020,15200,14925,14995,15,11510,-26570,15000,66112,498183.61
zn1404,15050,15275,14975,15070,50,53804,-48550,15075,344962,2607230.28
zn1405,15090,15330,15005,15135,105,108520,60174,15130,532526,4037210.88
zn1406,15070,15365,15050,15180,150,38016,30306,15185,95174,723294.09
zn1407,15150,15385,15090,15220,140,9004,8000,15215,12704,96765.06
zn1408,15160,15450,15080,15300,210,1146,950,15275,1738,13278.72
zn1409,15135,15410,15040,15385,265,140,24,15290,328,2501.39
zn1410,15155,15410,15155,15360,215,78,0,15350,58,444.46
zn1411,15165,15450,15165,15365,235,50,24,15380,122,935.43
zn1412,15260,15820,15225,15410,280,62,18,15410,124,961.89
zn1501,15250,15495,15250,15365,235,70,36,15365,78,597.73
zn小计, ,15820,14925, , ,226560,21852, ,1062456,8045420.28
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1402,249,258.5,248,255.25,4.35,54,-48,255.25,54,1352.1
au1403,246,265.45,246,263.3,16.55,138,-62,262.25,658,16913.84
au1404,247.5,262.25,247.5,262.3,15.05,50,-10,262.3,52,1325.15
au1405,247.3,266.55,247.3,262.55,14.35,182,36,262.3,2574,66711.94
au1406,247.45,265.85,247.25,262.55,14.6,187466,34770,262.6,3282316,84813676.54
au1407,248.6,266.85,248.6,263.1,14.15,52,-28,263.15,554,14401.14
au1408,249.85,266.05,248.65,264.05,14.35,120,-4,263.9,524,13580.87
au1410,250,263.05,248.7,263.05,13.25,26,0,262.6,662,16579.62
au1412,248.3,266.6,248,263.3,14.5,15538,13798,263.35,30676,799428.45
au1502,266.1,266.1,263.4,263.4,263.4,2,2,264.85,12,317.86
au小计, ,266.85,246, , ,203628,48454, ,3318082,85744287.51
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1402,3200,3200,3100,3190,-45,900,-540,3190,1620,5132.7
rb1403,3320,3320,3002,3005,-331,420,-190,3038,1030,3256.58
rb1404,3386,3423,3236,3247,-139,560,72,3252,3284,10982.94
rb1405,3448,3463,3295,3318,-137,1114038,10338,3321,17467052,59159760.78
rb1406,3437,3474,3266,3332,-135,978,602,3340,2960,10014.61
rb1407,3443,3471,3335,3335,-132,288,54,3350,130,444.75
