交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu1107,70280,72130,69960,71450,1300,4350,-16050,71570,30680,1090348.8
cu1108,69930,72930,69740,72120,2080,20710,-54512,72480,150262,5366042.75
cu1109,69700,73000,69530,72370,2510,70552,-92544,72660,1549064,55270693.22
cu1110,69650,73480,65090,72660,2910,153974,129930,73040,1214492,43919558.85
cu1111,69500,73750,69400,72720,2970,26796,16942,73130,66434,2398507.32
cu1112,69240,73510,69220,72720,3110,6640,1450,72980,14018,503492.58
cu1201,69520,73510,69130,72690,3240,2926,712,73110,6432,231049.87
cu1202,69370,73500,69370,72800,3450,1418,166,73200,1330,47623.98
cu1203,69600,73500,69600,72800,3400,744,192,73110,800,28930.52
cu1204,69260,73980,69250,72900,3500,684,136,73100,612,22031.47
cu1205,69250,73710,69250,73030,3460,338,80,73400,316,11335.62
cu1206,69260,73530,69260,72890,3640,254,138,73390,344,12442.4
cu1207,72000,73480,72000,73300, ,40,40,73390,62,2258.32
cu小计, ,73980,65090, , ,289426,-13320, ,3034846,108904315.7
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al1107,17255,17690,17220,17600,315,28960,-20812,17605,33452,292474.89
al1108,17160,18650,17155,18350,1150,40246,-24296,18405,124356,1098475.94
al1109,17145,18555,17115,18290,1110,74558,7394,18330,565550,4967427.21
al1110,17100,18570,17075,18280,1135,242780,207206,18295,1570544,14214975.6
al1111,17070,18450,17070,18145,1015,123988,100680,18185,443276,3968548.3
al1112,17090,18315,17015,18005,885,84148,69914,18030,207290,1833964.54
al1201,17100,18165,16990,17890,785,20680,19030,17935,51904,460376.56
al1202,17160,18045,17015,17825,725,7124,6270,17795,14776,130627.18
al1203,17100,17940,17085,17735,635,3042,2576,17730,7290,64357.47
al1204,17135,17895,17130,17670,560,514,322,17700,996,8796.8
al1205,17170,17950,17100,17700,530,1256,1108,17725,2312,20363.96
al1206,17335,17900,17220,17665,460,322,312,17715,598,5293.89
al1207,17650,17880,17650,17695, ,494,494,17705,598,5315.85
al小计, ,18650,16990, , ,628112,370198, ,3022942,27070998.17
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1107,17530,18080,17515,17900,210,9690,-5272,17935,21582,192103.84
zn1108,17660,18780,17610,18405,730,15720,-55864,18540,170038,1535676.3
zn1109,17780,18960,17705,18570,810,46692,-163390,18665,2751642,24992105.38
zn1110,17860,19160,17810,18735,870,240678,185584,18850,3343318,31214544.99
zn1111,17905,19280,17885,18865,945,49452,39858,18975,180846,1706092.77
zn1112,17925,19360,17925,19030,1080,6920,2410,19120,15576,146621.46
zn1201,17960,19450,17960,19060,1040,5264,3458,19175,18052,169133.88
zn1202,18115,19690,18035,19690,1200,822,266,19475,1252,11829.03
zn1203,18215,19570,18065,19440,1340,238,22,19440,560,5251.6
zn1204,18120,19600,18055,19465,1335,214,54,19545,450,4270.81
zn1205,18285,19805,18285,19450,1610,50,-8,19515,262,2495.47
zn1206,18250,19825,18120,19465,1380,62,60,19620,298,2856.14
zn1207,19280,19810,19250,19555, ,22,22,19590,58,564.3
zn小计, ,19825,17515, , ,375824,7200, ,6503934,59983545.93
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1107,315,315,315,315,-4,6,0,315,6,189
au1108,312.49,354.11,312.49,346.6,31.6,12,-16,346.6,72,2395.87
au1109,313.05,335,309.93,344.16,31.11,28,8,344.16,158,5082.1
au1110,310.08,336.3,310.08,336.3,21.15,22,-10,335.4,64,2085.05
au1111,311.5,336.4,311.5,332.93,19.58,70,12,332.93,222,7309.31
au1112,312.01,337.43,310.93,334.5,20.32,50820,5200,335.09,384988,12589293.14
au1201,312.49,336.81,311.15,318.41,4.24,178,94,334.07,1704,55900.02
au1202,312.7,335.1,311.54,334.9,20.69,90,6,334.9,126,4057.8
au1203,312.33,336.7,312.33,334.2,20.18,80,6,334.78,62,2022.24
au1204,311.97,335,311.97,335,20.36,16,2,334.89,36,1177.79
au1205,311.27,330.01,311.27,341.2,26.6,10,6,341.2,66,2137.26
au1206,312.97,337.76,311.58,334.37,19.07,538,432,335.43,1388,45656.32
au小计, ,354.11,309.93, , ,51870,5740, ,388892,12717305.91
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1107,5310,5450,5090,5450,95,420,-60,5450,480,2541.56
rb1108,4958,5222,4857,5000,25,60,-372,4994,708,3570.29
rb1109,4847,5078,4812,5028,171,474,-534,5028,2034,10151.64
rb1110,4745,4947,4723,4929,176,428138,-260834,4933,5807648,28152110.89
rb1111,4774,4966,4716,4928,153,574,-68,4928,912,4458.72
rb1112,4753,4929,4753,4925,173,200,-64,4925,698,3361.86
rb1201,4732,4945,4710,4919,184,284074,217972,4925,1785094,8729138.75
rb1202,4700,4921,4700,4900,180,70,-2,4907,184,894.82
rb1203,4703,4935,4703,4911,190,34,-36,4911,330,1602.85
rb1204,4718,4914,4718,4912,188,202,-20,4910,272,1319.18
rb1205,4718,4950,4700,4930,197,2082,1274,4935,4968,24228.95
rb1206,4715,4970,4708,4916,206,84,6,4925,238,1160.4
rb1207,4900,4911,4900,4913, ,10,10,4913,10,49.09
rb小计, ,5450,4700, , ,716422,-42728, ,7603576,36934589
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1107,4600,4600,4600,4600,0,0,-2,4600,2,9.2
