交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu1301,58000,58200,55400,57150,-50,8690,-17060,57350,49550,1429539.4
cu1302,58570,59180,57270,58850,1160,24170,-30660,58880,244938,7106454.13
cu1303,58500,59320,57450,59230,1460,61654,-39672,59150,348536,10152328.25
cu1304,58610,59510,57570,59450,1590,114912,-25726,59350,2149992,62712698.22
cu1305,58640,59740,57650,59690,1760,196988,156436,59560,1741266,51145619.06
cu1306,58980,59850,57790,59810,1770,33316,23656,59690,99066,2917449.64
cu1307,58730,59970,57830,59880,1740,3954,1834,59840,6706,197321.88
cu1308,58790,60020,57980,60000,1750,2382,1176,59930,3948,116746.44
cu1309,58950,60110,58100,60090,1740,1088,170,60020,1222,36137.55
cu1310,58870,60290,58140,60200,1770,1450,168,60080,930,27540.79
cu1311,58900,60300,58400,60200,1700,652,90,60220,522,15447.55
cu1312,59060,60370,58510,60300,1760,458,244,60250,764,22664.11
cu1401,59000,60400,59000,60350,60350,148,148,60350,294,8774.03
cu小计, ,60400,55400, , ,449862,70804, ,4647734,135888721.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al1301,15210,15210,14915,14915,-215,20930,-16110,14945,37370,281017.1
al1302,15295,15310,14945,15030,-225,26630,-11090,15020,68776,518782.76
al1303,15395,15420,15050,15155,-210,50418,-14706,15135,133000,1010118.47
al1304,15535,15535,15135,15250,-215,52066,32050,15245,140290,1071457.88
al1305,15610,15610,15225,15365,-200,42720,36462,15345,80388,616337.53
al1306,15620,15690,15295,15450,-175,11142,10638,15425,18908,145444.41
al1307,15710,15710,15380,15530,-180,1646,1246,15505,2570,19883.77
al1308,15620,15735,15450,15585,-145,316,102,15580,200,1554.57
al1309,15690,15750,15500,15700,-150,258,126,15695,266,2083.97
al1310,15860,15860,15610,15810,-70,378,310,15805,552,4351.83
al1311,15840,15905,15800,15905,-140,26,10,15905,14,110.79
al1312,15910,15910,15910,15940,-75,14,8,15940,8,63.64
al1401,16075,16095,15865,15865,15865,4,4,15980,10,79.87
al小计, ,16095,14915, , ,206548,39050, ,482352,3671286.58
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1301,15370,15370,14990,14990,-310,7450,-5510,15065,13490,102344.9
zn1302,15400,15795,15015,15750,340,12360,-25258,15700,81132,620616.59
zn1303,15545,15920,15095,15875,355,27536,-64158,15815,310612,2392783.29
zn1304,15600,16040,15165,16015,385,68344,-1914,15945,1312562,10152241.71
zn1305,15805,16170,15260,16150,415,169930,161572,16080,717924,5668188.55
zn1306,15870,16250,15365,16235,400,15206,13254,16145,30358,240992.47
zn1307,16030,16345,15485,16300,350,1538,758,16275,2708,21455.16
zn1308,16100,16385,15550,16360,310,382,210,16325,788,6300.73
zn1309,16245,16505,15635,16475,380,906,72,16405,562,4502.79
zn1310,16140,16560,15800,16510,375,96,18,16495,92,742.47
zn1311,16320,16630,15195,16620,300,162,-18,16585,322,2593.4
zn1312,16255,16685,16030,16660,310,38,36,16665,70,569.53
zn1401,16095,16705,16095,16705,16705,22,22,16705,46,376.54
zn小计, ,16705,14990, , ,303970,79084, ,2470666,19213708.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1301,327,334.6,327,334.6,0.52,480,-58,333.9,370,12283.69
au1302,331.28,339.54,331.28,336.5,1.21,156,-42,335.92,276,9245.32
au1303,332.15,340.5,332.03,339,2.55,276,-100,339.1,458,15427.17
au1304,334.01,354.69,334.01,338.72,-0.39,206,6,338.72,216,7388.12
au1305,339.58,344.18,334.74,339.17,-0.41,294,-72,339.17,956,32414.29
au1306,337.19,345.6,335.38,341.3,1.01,119608,10532,341.53,660844,22491361.69
au1307,336.33,345.35,336.33,341.87,1.87,96,-6,341.87,66,2257.52
au1308,341.47,345.83,340.2,341.27,-0.08,102,2,341.27,50,1709.66
au1309,341.44,346.15,340.07,343.6,3.1,190,56,343.5,164,5622.52
au1310,339.14,346.91,339.14,344.53,0.93,12,0,344.53,28,958.45
au1311,338.19,346.61,338.19,344.14,0.52,14,6,344.14,34,1163.95
au1312,339.7,347.55,338.4,342.92,0.01,2172,1858,343.21,3828,131620.41
au1401,338.45,340.69,338.45,342.62,342.62,8,8,342.62,26,882.49
au小计, ,354.69,327, , ,123614,12190, ,667316,22712335.27
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1301,3896,3910,3796,3850,-10,15480,-4872,3854,7272,27970.5
rb1302,3858,3899,3789,3831,3,2042,-2906,3881,7776,29830.58
rb1303,3921,3937,3795,3931,42,3494,1416,3927,5106,19786.17
rb1304,3911,4047,3842,4023,103,4070,788,4017,6760,26665
rb1305,4018,4131,3893,4127,139,1332500,212212,4114,51752502,207303814.2
rb1306,3996,4135,3860,4131,135,372,-74,4121,6792,27243.24
rb1307,3998,4149,3917,4120,143,232,88,4135,2438,9703.13
rb1308,4014,4148,3904,4133,154,192,40,4128,1690,6861.25
rb1309,4043,4168,3900,4142,150,2000,1072,4137,22798,91933.29
rb1310,4059,4198,3916,4189,169,175684,152950,4180,1006028,4096534.11
rb1311,4049,4197,3938,4178,195,290,66,4189,822,3340.59
rb1312,4030,4192,3921,4187,191,30,18,4179,232,946.18
rb1401,3934,4210,3934,4198,4198,256,256,4196,652,2690.91
rb小计, ,4210,3789, , ,1536642,361054, ,52820868,211647319.2
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1302,3842,3842,3842,3842,-93,0,-2,3842,2,7.68
wr1303,4199,4357,3950,4023,-17,26,24,4023,48,195.66
wr1304,3925,4136,3925,4100,-49,4,4,4100,14,56.31
wr1305,3966,4085,3789,3997,44,34,20,4050,298,1188.17
wr1307,4005,4005,3874,4000,124,0,0,4000,4,15.76
wr1308,4014,4014,4014,3977,24,2,0,3977,2,8.03
wr1309, , , ,3980,47,2,0,3980,0,0
wr1310,3933,3933,3933,4029,96,2,2,4029,2,7.87
wr1312,3798,4045,3798,3989,-29,2,2,3989,28,111.44
wr小计, ,4357,3789, , ,72,50, ,398,1590.91
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1303,5150,5170,4841,4910,-105,2,-4,4910,14,349.72
fu1304,5040,5040,5040,5040,-10,0,-2,5040,2,50.4
fu1305,5041,5398,5041,5204,158,34,-12,5204,208,5351.33
fu1306,5258,5370,5100,5223,344,2,2,5223,8,209.28
fu1309,5365,5365,5187,5200,190,0,0,5193,8,210.73
fu小计, ,5398,4841, , ,38,-16, ,240,6171.46
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1301,26245,26245,25195,25210,-570,4552,26,25210,2252,57597.1
ru1303,26135,26285,25005,25755,-340,3906,-1492,25785,12800,327754.67
ru1304,26520,26520,25230,26000,-380,296,8,26010,1400,36252.62
ru1305,26530,26700,25230,26285,-225,119450,-23360,26235,5654834,146710597.3
ru1306,26785,26785,25085,26105,-395,572,-56,26065,1246,32215.65
ru1307,26635,26635,25260,26150,-280,134,-22,26130,236,6138.21
ru1308,26820,26855,25370,26320,-260,134,-118,26260,642,16677.18
ru1309,26725,26860,25330,26390,-230,37698,16326,26360,552402,14388540.55
ru1310,26630,26630,25400,26130,-570,174,-14,26030,292,7526.83
ru1311,26430,26490,24760,25765,-585,1080,992,25745,2944,75000.35
ru1401,25470,26410,25435,26410,26410,326,326,26370,442,11440.14
ru小计, ,26860,24760, , ,168322,-7384, ,6229490,161669740.6
总计, , , , , ,3026846,542548, ,70777076,588911904
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,3281.74, , ,3331.88,87.41,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
