交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1109,303.59,317.99,303.59,316.88,14.68,44,-64,316.88,336,10439.57
au1110,303.39,318,303.16,316.81,15.28,56,-30,316.81,100,3116.66
au1111,308.2,317.59,307.3,316.99,13.96,30,-4,316.99,80,2492.8
au1112,303.01,318.92,302.58,317.4,15.33,49564,40248,317.61,248610,7791423.05
au1201,308.28,318.49,307,317.72,14.72,58,56,317.97,484,15121.91
au1202,309,319.09,308.2,319.09,15.4,66,36,319.09,120,3736.06
au1203,304.28,318.81,304.28,318.75,14.45,44,36,318.75,116,3633.83
au1204,316.66,319.5,315.7,318.89, ,6,6,318.89,38,1210.28
au小计, ,325,295.73, , ,56120,8962, ,374336,11674399.44
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1104,4700,4750,4700,4755,5,180,0,4755,120,567
rb1105,4769,5050,4650,4901,144,4262,-13018,4914,38464,185260.23
rb1106,4743,4960,4732,4935,166,244,-428,4907,1320,6373.13
rb1107,4740,4930,4733,4901,134,1262,-1314,4905,3050,14706.22
rb1108,4749,4915,4749,4872,133,302,-102,4888,808,3893.86
rb1109,4757,4896,4650,4881,124,1368,198,4860,10726,51701.68
rb1110,4799,4937,4757,4915,121,690702,-8,4893,13608832,66226309.8
rb1111,4795,4950,4651,4911,103,918,-62,4899,2698,13147.82
rb1112,4826,5187,4777,4914,73,568,64,4910,1206,5883.4
rb1201,4869,4976,4824,4955,103,10536,3912,4946,32610,160380.82
rb1202,4863,4974,4858,4967,112,46,-4,4967,86,422.94
rb1203,4920,4982,4920,5024,128,4,0,5024,4,19.8
rb1204,4988,5086,4948,5048, ,2,2,5024,22,110.2
rb小计, ,5187,4650, , ,710394,-10760, ,13699946,66668776.89
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1105,4824,4900,4537,4880,62,0,-16,4880,112,531.83
wr1106, , , ,4729,8,2,0,4729,0,0
wr1107,4737,4802,4737,4802,-30,2,0,4802,4,19.08
wr1108, , , ,4818,10,6,0,4818,0,0
wr1109,4970,5128,4727,4863,11,2,-2,4863,70,340.25
wr1110,4819,4974,4794,4910,82,28,24,4911,246,1206
wr1111, , , ,4844,65,2,0,4844,0,0
wr1201,4779,4900,4779,4900,16,0,0,4900,6,29.12
wr1202,4828,4977,4787,4856,-44,0,-2,4856,10,48.9
wr1203,4879,4950,4740,4888,9,0,-4,4888,20,97.31
wr小计, ,5128,4537, , ,42,0, ,468,2272.49
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1105,4638,4820,4638,4780,155,23960,-17606,4780,34286,161935.6
fu1106,4728,4997,4537,4700,-23,1460,-994,4799,7216,34548.16
fu1107,4885,4947,4791,4880,85,134,-46,4872,1502,7296.91
fu1108,4863,5020,4803,4894,46,126,-46,4896,904,4443.93
fu1109,4934,5100,4856,4939,35,38742,2360,4943,320436,1592923.81
fu1110,5029,5145,4890,4947,-4,202,-28,4963,404,2016.52
fu1111,4999,5131,4936,4987,-3,366,-24,4991,648,3244.33
fu1112,5030,5156,4930,5014,-5,542,118,5019,772,3889.41
fu1202,5210,5328,5120,5143,-67,88,26,5143,78,2025.28
fu1203,5300,5300,5041,5166,-97,6,4,5144,20,516.92
fu1204,5210,5210,5181,5181, ,6,6,5181,8,207.53
fu小计, ,5328,4537, , ,65632,-16230, ,366274,1813048.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1104,37095,39200,36650,38250,1550,710,-14,38600,988,18681.31
ru1105,35905,39275,35750,36050,0,3136,-12076,36015,60642,1134782.36
ru1106,35500,38275,34460,34670,-670,2532,486,34780,5644,103056.49
ru1107,34930,37500,32640,32905,-1745,3666,-38,32990,4590,80093.39
ru1108,34805,37350,32080,32415,-2085,918,28,32205,1186,20602.7
ru1109,35000,37985,31550,31860,-3035,221768,55068,31980,13460000,232755441.2
ru1110,34830,37000,31420,31655,-2735,142,-32,31750,1596,27397.71
ru1111,34880,36900,31105,31370,-3030,2722,1952,31460,14706,244249.14
ru1201,35205,37500,31645,31815,-3080,1346,1128,32025,5794,98231.64
ru1203,35210,37550,32100,32550,-2455,104,96,32425,486,8418.24
ru1204,34000,34000,34000,32865, ,2,2,32865,2,34
ru小计, ,39275,31105, , ,237046,46600, ,13555634,234490988.1
总计, , , , , ,2097996,158412, ,39028898,506817481.1
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
