交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb1202,4201,4380,4201,4350,72,60,-180,4355,480,2075.88
rb1203,4284,4352,4200,4200,-62,4,-238,4222,480,2053.1
rb1204,4323,4398,4225,4290,-25,272,-54,4281,726,3119.27
rb1205,4288,4349,4148,4300,3,438012,-69658,4288,10372800,44090558.95
rb1206,4294,4361,4179,4302,2,1770,536,4299,2300,9811.13
rb1207,4308,4364,4212,4315,1,158,64,4311,336,1443.39
rb1208,4318,4371,4168,4304,-7,362,298,4300,1772,7512.91
rb1209,4312,4404,4161,4304,-11,992,772,4304,4996,21292.45
rb1210,4310,4362,4154,4295,-23,435168,385378,4286,2950008,12532066.71
rb1211,4314,4345,4191,4306,-14,8,2,4301,80,342.71
rb1212,4391,4405,4200,4319,-21,16,14,4311,164,702.86
rb1301,4316,4382,4185,4310,-27,462,440,4299,1230,5241.63
rb1302,4266,4317,4224,4295,4295,2,2,4287,34,145.48
rb小计, ,4405,4148, , ,877286,317376, ,13335406,56676366.46
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1205,4249,4294,4144,4250,-49,2,-2,4258,112,472
wr1206,4159,4252,4127,4220,-7,22,-2,4199,36,150.83
wr1209,4232,4300,4068,4255,-72,2,-2,4255,22,92.33
wr1210,4323,4334,4267,4267,55,0,-2,4267,8,34.45
wr1301,4291,4311,4291,4216,-79,0,-2,4216,6,25.81
wr小计, ,4334,4068, , ,26,-10, ,184,775.43
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1203,5250,5500,5200,5300,44,664,-80,5283,944,25055.66
fu1204,5400,5725,5143,5374,-169,4,2,5374,96,2580.6
fu1205,5349,5428,5305,5428,98,1232,438,5405,2428,65189.12
fu1206,5503,5536,5381,5396,-23,6,6,5396,16,435.32
fu1207,4969,5500,4969,5500,749,2,0,5500,8,210.67
fu1208,5330,5535,5330,5498,392,2,0,5498,6,162.65
fu1209,5581,5582,5299,5464,232,4,4,5464,20,543.98
fu1210,4962,5599,4962,5316,259,2,2,5316,26,702.31
fu1211,5711,5711,5329,5644,587,8,8,5644,16,448.63
fu1212,5631,5631,5455,5371,300,0,0,5371,6,165.41
fu1301,5201,5201,5201,5323,252,2,2,5323,2,52.01
fu小计, ,5725,4962, , ,1926,382, ,3568,95546.36
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1203,27810,29740,27730,29595,1600,3960,676,29450,19512,283521.3
ru1204,27800,29580,27610,29450,1575,1150,168,29315,15366,220309.56
ru1205,27550,29530,27050,29430,1750,294228,28242,29260,20388518,290604897.6
ru1206,28190,29280,27070,29125,1535,438,160,28985,3514,49749.07
ru1207,27205,29070,26935,28940,1440,186,42,28870,1062,15012.33
ru1208,26800,29130,26800,28775,1620,54,0,28775,200,5568.43
ru1209,27040,29320,26530,28860,1760,16274,10798,28775,174746,4950182.01
ru1210,27660,29025,26955,28500,1450,18,-8,28500,84,2366.6
ru1211,26990,28790,26740,28520,1470,34,22,28565,412,11442.06
ru1301,27995,29455,27310,28885,1705,32,24,28900,218,6206.94
ru小计, ,29740,26530, , ,316374,40124, ,20603632,296149255.9
总计, , , , , ,2312270,476088, ,53223646,804521784.5
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
