交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1410,16900,17300,16750,16895,45,14360,1812,16900,20808,175678.25
zn1411,16850,17005,16050,17005,195,19868,-61226,16860,461140,3856421.44
zn1412,16850,16985,16055,16885,85,94162,-65648,16755,6403886,52988931.06
zn1501,16825,16970,16010,16880,90,174218,114346,16725,2466020,20391551.53
zn1502,16915,16955,15840,16875,135,38274,33306,16745,151320,1250333.84
zn1503,16865,16960,15825,16875,35,2310,2096,16735,7214,59512.25
zn1504,16765,16880,16025,16840,65,528,470,16730,1738,14244.48
zn1505,16905,17075,15985,16835,70,1176,758,16715,5566,45796.22
zn1506,16860,16915,16075,16815,-10,98,12,16700,242,1990.82
zn1507,17045,17045,16080,16620,-240,64,4,16620,162,1342.43
zn1508,16980,17075,16075,16840,-15,100,22,16740,508,4223.99
zn1509,16885,17150,16060,16895,35,56,4,16695,154,1273.09
zn1510,16300,16935,15500,16850,16850,36,36,16790,944,7678.01
zn小计, ,17300,15500, , ,345250,25992, ,9519702,78798977.37
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1410,239,239,236.95,236.95,-3.3,60,-6,236.95,18,428.97
au1411,241.95,248.75,238.2,242.9,0.45,0,-10,242.9,58,1415.79
au1412,241.9,248.1,232.45,233.45,-9.4,147912,-33014,235.6,2817080,68498480.68
au1501,246.9,257.65,233.1,234.1,234.1,80,80,236.3,1910,46571.75
au1502,242.55,247.75,233.45,233.8,-9.85,48,-2,234.95,460,11151.98
au1504,243.25,248.85,234.25,234.25,-9.4,62,-8,238.05,306,7452.14
au1506,241.85,248.95,233.7,234.85,-8.65,111156,96064,236.35,250254,6057922.11
au1508,247.3,248.2,238.15,238.15,-7.65,8,6,238.15,18,443.46
au小计, ,257.65,232.45, , ,259326,63110, ,3070104,74623866.88
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rbefp, ,2490,2490,2490, ,0,0, ,600,1494
rb1410,2465,2618,2456,2571,119,7980,-14944,2572,32764,82392.98
rb1411,2499,2737,2490,2631,152,840,-2668,2654,10342,26547.06
rb1412,2510,2699,2480,2634,154,1234,-1136,2635,8766,22777.59
rb1501,2555,2707,2507,2654,122,1034420,-1626360,2661,44886244,117200394.7
rb1502,2536,2652,2498,2605,91,5012,-1394,2606,31492,81488.7
rb1503,2548,2703,2532,2611,80,1092,-108,2614,5240,13703.76
rb1504,2581,2685,2547,2590,36,502,-122,2598,1526,3984.09
rb1505,2587,2678,2523,2565,8,2879160,1998208,2577,65044708,168012543.5
rb1506,2576,2680,2507,2568,19,3326,2040,2575,11080,28703.81
rb1507,2570,2693,2550,2599,16,570,338,2592,3004,7788.64
rb1508,2612,2700,2559,2592,-33,192,112,2595,506,1319.9
rb1509,2692,2773,2548,2597,-12,3008,2710,2603,22322,58154.02
rb1510,2665,2683,2540,2582,2582,70902,70902,2591,242060,623976.88
rb小计, ,2773,2456, , ,4008238,427578, ,110300054,286163775.5
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1412,2850,2850,2850,2850,-80,2,-2,2850,2,5.7
wr1501,3058,3058,2810,2922,-92,6,0,2922,6,17.54
wr1502,3012,3012,2811,2901,-79,4,0,2901,8,23.29
wr1504, , , ,2884,-78,8,0,2884,0,0
wr1505,2996,2996,2727,2861,72,2,2,2861,4,11.45
wr1506,2735,2939,2706,3098,301,0,0,3098,18,50.43
wr小计, ,3058,2706, , ,22,0, ,38,108.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1411,2617,2617,2600,2600,-487,2,0,2600,4,52.17
fu1412,3137,3137,2839,2968,-21,4,0,2968,4,59.76
fu1501,2888,3022,2741,2928,90,12,2,2928,18,261.03
fu1503,3267,3324,3021,3209,-203,8,8,3209,40,632.83
fu1504,3472,3472,3002,3169,-97,2,2,3169,20,320.67
fu1505,2804,3206,2804,3149,169,118,0,3149,66,1028.86
fu1506,3290,3290,3290,3298,244,2,2,3298,2,32.9
fu1508,2906,3529,2906,3437,208,2,2,3437,56,889.81
fu1509,3006,3298,3006,3050,59,4,-2,3174,10,157.02
fu小计, ,3529,2600, , ,154,14, ,220,3435.05
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ruefp, ,11610,11610,11610, ,0,0, ,340,3947.4
ru1410,10830,11155,10710,11100,400,480,4,11055,608,6690.13
ru1411,10830,11785,10600,11600,785,7384,-6916,11605,35386,401333.33
ru1501,12250,13580,11910,13310,1090,205634,6960,13365,10765476,138273707.9
ru1503,12450,13755,12450,13535,1095,326,-220,13550,1016,13286.4
ru1504,12425,13805,12425,13585,995,22,12,13635,152,2008.72
ru1505,12600,13845,12320,13650,1020,113172,49826,13695,2459494,32709654.9
ru1506,12720,13885,12720,13800,1040,44,10,13770,954,12857.05
ru1507,12565,13855,12565,13855,1005,150,-24,13855,226,3009.78
ru1508,13230,13860,13230,13835,845,18,4,13835,78,1071.3
ru1509,12990,14070,12760,13880,840,20124,13926,13905,81214,1109035.38
ru1510,12830,13950,12830,13880,13880,20,20,13880,88,1198.88
ru小计, ,14070,10600, , ,347374,63602, ,13344692,172533853.8
总计, , , , , ,6914718,883256, ,168698822,992492065.9
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2747.12,2767.37,2652.67,2739.55,-12.86,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
