交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu0907,40500,41880,38820,41600,700,2820,-13564,41170,39444,788949.88
cu0908,39800,45520,38630,45520,4670,16304,-14480,45260,107240,2241996.81
cu0909,39970,45370,38450,45370,4560,26134,-43898,45090,218988,4473710.24
cu0910,39980,45260,38310,45260,4370,74650,-184656,44960,11456592,230641485.49
cu0911,40000,45170,38290,45170,4230,274136,248782,44840,11246390,242237064.93
cu0912,39960,45200,38100,45200,4210,36526,26480,44890,262834,5669786.49
cu1001,39990,45170,38300,45170,4260,5472,2212,44890,24410,515950.99
cu1002,39970,45260,38380,45260,4280,3158,478,45080,5522,115357.61
cu1003,40090,45300,38380,45300,4400,4038,498,45160,7142,150622.36
cu1004,40040,45250,38480,45250,4260,2582,714,45000,5320,113227.42
cu1005,40080,45340,38500,45340,4340,2890,680,45130,6258,131632.60
cu1006,40110,45300,38500,45300,4400,1594,1016,44990,4446,93922.32
cu1007,42000,45400,41520,45400, ,1216,1216,45180,2286,50054.36
cu小计, ,45520,38100, , ,451520,25478, ,23386872,487223761.50
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al0907,13550,13750,13500,13530,50,15550,-12890,13530,22850,155438.03
al0908,13465,15180,13400,15180,1710,23272,-18498,15005,51924,361604.53
al0909,13390,15095,13285,15040,1605,37324,-31808,14945,132810,915308.45
al0910,13370,15155,13280,15080,1655,47466,-12196,14985,809938,5558482.78
al0911,13370,15240,13280,15155,1755,140176,118138,15050,1901386,13856664.88
al0912,13390,15200,13300,15140,1740,48400,39256,15045,176272,1276014.42
al1001,13375,15150,13330,15100,1650,14972,12942,15000,46256,330522.79
al1002,13495,15105,13380,15055,1565,10952,10154,14915,28562,204646.10
al1003,13500,15095,13350,15060,1510,5688,4294,14930,15138,109429.03
al1004,13555,15100,13490,15000,1400,1584,1106,14935,4118,29640.18
al1005,13650,15200,13540,15150,1510,1384,1002,14960,3206,22975.82
al1006,13650,15180,13510,15175,1490,1606,1428,15080,4934,35948.25
al1007,13720,15170,13720,15170, ,154,154,15075,542,3974.26
al小计, ,15240,13280, , ,348528,113082, ,3197936,22860649.49
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn0907,13230,13375,12625,13050,-220,5070,-1370,13005,5840,38186.95
zn0908,13300,14365,12560,14300,925,6810,-7670,14255,26654,178636.32
zn0909,13310,14410,12655,14410,990,14600,-64514,14345,203494,1361956.32
zn0910,13400,14510,12665,14510,1020,30166,-52616,14395,2977046,19809353.10
zn0911,13520,14610,12740,14610,1045,113668,105616,14480,2185098,15356993.13
zn0912,13650,14720,12815,14720,1070,27378,22846,14620,113766,801878.48
zn1001,13660,14780,12935,14770,1050,3466,2476,14690,10832,75087.31
zn1002,13770,15400,13000,14870,990,1210,558,14780,1766,12541.91
zn1003,13850,15015,13110,15015,1165,780,186,14930,1466,10168.59
zn1004,13910,15165,13200,15165,1130,968,140,15045,1488,10531.63
zn1005,13950,15300,13210,15300,1130,994,332,15160,1598,11438.18
zn1006,14060,15385,13380,15385,1125,452,382,15345,1226,8768.94
zn1007,13930,15455,13545,15455, ,104,104,15360,322,2355.00
zn小计, ,15455,12560, , ,205666,6470, ,5530596,37677895.83
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au0907, , , ,210.00,0.00,36,0,210.00,0,0.00
au0908,205.50,214.90,196.11,204.50,-3.29,60,-40,204.50,62,1278.07
au0909,205.70,210.80,201.16,206.21,-2.43,194,-134,206.21,360,7378.15
au0910,204.80,210.97,200.54,205.46,-3.34,10,-4,205.05,270,5552.85
au0911,205.20,210.46,197.69,206.79,0.64,126,4,206.97,374,7738.50
au0912,204.15,210.09,199.88,205.93,-1.44,41038,-524,206.00,317258,6511975.24
au1001,204.86,209.91,200.80,207.20,0.21,64,40,207.17,364,7504.60
au1002,205.50,210.20,201.80,206.00,0.26,30,30,206.04,118,2422.95
au1003,195.11,209.80,195.11,206.66,-0.77,20,20,206.66,44,898.95
au1004, , , ,206.38,-2.18,4,0,206.38,0,0.00
au1005,215.00,215.00,201.20,206.84,-0.22,8,4,206.84,12,248.20
au1006,205.09,210.75,200.99,207.53,-0.83,254,194,207.49,598,12358.12
au1007,212.58,212.58,207.40,208.50, ,20,20,208.90,28,585.36
au小计, ,215.00,195.11, , ,41864,-390, ,319488,6557940.99
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb0909,3826,4579,3820,4579,753,29206,-299196,4490,1772966,6959260.50
rb0910,3820,4627,3820,4627,804,322324,260814,4540,8909934,37784255.58
rb0911,3850,4625,3812,4625,780,211040,203342,4553,1494778,6486682.51
rb0912,3896,4614,3829,4614,741,29436,28630,4556,99442,419398.60
rb1001,3933,4601,3875,4601,706,2702,1888,4527,12336,51620.51
rb1002,3940,4618,3900,4618,688,828,512,4562,2276,9694.76
rb1003,3962,4596,3912,4596,645,3980,1978,4533,6256,26246.35
rb1004,3999,4621,3941,4621,627,1546,1000,4559,2082,8888.53
rb1005,4028,4606,3901,4606,606,668,406,4537,2000,8560.63
rb1006,4050,4633,3978,4613,574,568,416,4557,990,4221.61
rb1007,4055,4643,4055,4643, ,408,408,4566,896,3885.04
rb小计, ,4643,3812, , ,602706,200198, ,12303956,51762714.62
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr0909,3747,4461,3736,4461,723,5178,-22498,4394,108586,428276.32
wr0910,3740,4503,3707,4503,757,8656,4400,4427,53332,220877.82
wr0911,3764,4487,3695,4487,715,3018,2026,4427,6308,25372.26
wr0912,3799,4491,3703,4475,698,2186,918,4430,3558,14544.28
wr1001,3830,4483,3752,4483,673,546,248,4424,1122,4555.89
wr1002,3854,4499,3672,4498,620,282,202,4453,642,2614.73
wr1003,3894,4470,3714,4470,590,634,156,4450,1010,4156.36
wr1004,3912,4428,3791,4428,503,232,60,4428,526,2069.92
wr1005,3901,4488,3802,4488,580,454,50,4424,860,3531.16
wr1006,3928,4507,3750,4507,577,492,292,4431,986,4027.85
wr1007,4097,4495,4079,4480, ,54,54,4460,158,665.68
wr小计, ,4507,3672, , ,21732,-14092, ,177088,710692.28
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0908,3686,3767,3520,3676,-54,11940,-2568,3666,8808,32260.24
fu0909,3749,3842,3491,3492,-287,10944,-96304,3735,733230,2716624.38
fu0910,3790,3847,3645,3806,-22,77190,55300,3805,2876638,10786373.39
fu0911,3865,3908,3693,3875,-12,33882,32748,3869,168886,647330.62
fu0912,3900,3949,3746,3928,0,5142,2828,3922,22846,88523.45
fu1001,3951,3999,3720,3976,-2,818,294,3970,7274,28180.76
fu1003,4075,4085,3895,4083,-2,1026,710,4073,1974,7925.25
fu1004,4060,4131,3941,4131,-18,574,32,4123,632,2563.86
fu1005,4153,4184,3976,4183,-5,460,162,4173,1072,4395.90
fu1006,4190,4325,4033,4230,1,220,6,4255,848,3497.33
fu1007,4220,4288,4046,4268, ,96,96,4254,670,2780.83
fu小计, ,4325,3491, , ,142292,-6696, ,3822878,14320455.99
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0907,14975,15500,14470,15135,130,3058,-178,15195,2956,21831.13
ru0908,15040,16790,14680,16600,1400,1554,14,16225,4848,38303.51
ru0909,15190,16995,14775,16870,1550,6240,-20208,16665,84018,650515.07
ru0910,15050,17150,14860,17150,1720,1014,28,16965,14844,116234.50
ru0911,15360,17230,14935,17230,1660,49748,-93354,17070,12211650,96177394.29
ru1001,15820,18565,15450,18565,2525,154108,142320,18425,7723780,68320300.62
ru1003,16170,18905,15650,18905,2675,7022,6124,18775,25816,231244.31
ru1004,16000,18955,15800,18955,2705,170,72,18890,878,7658.84
ru1005,16350,19270,15935,19270,2850,1598,1260,19075,9858,88314.24
ru1006,16480,19410,16050,19410,2930,166,-24,19380,1864,16557.54
ru1007,16950,19375,16400,19375, ,370,370,19235,2118,19346.48
ru小计, ,19410,14470, , ,225048,36424, ,20082630,165687700.50
总计, , , , , ,2039356,360474, ,68821444,786801811.19
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
