交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb1010,4190,4345,4190,4330,150,9300,26,4317,6514,27953.22
rb1011,4218,4389,4201,4265,55,8700,-1960,4334,14402,61782.79
rb1012,4248,4339,4207,4317,96,16186,-9446,4311,23794,101755.95
rb1101,4262,4372,4225,4326,63,219652,-531406,4315,4607632,19859117.15
rb1102,4280,4373,4245,4327,66,19070,904,4322,22610,97505.70
rb1103,4315,4458,4274,4365,81,11914,664,4356,9388,40764.66
rb1104,4299,4520,4299,4427,112,10324,-1426,4419,15008,66204.22
rb1105,4361,4554,4355,4505,132,941652,643014,4495,29547680,132483332.32
rb1106,4407,4590,4391,4523,152,1192,290,4508,4754,21361.85
rb1107,4388,4583,4342,4538,148,6240,-164,4523,5778,26095.30
rb1108,4447,4619,4447,4559,125,452,84,4557,1354,6135.40
rb1109,4463,4628,4453,4593,124,1198,1162,4580,3788,17316.94
rb1110,4597,4696,4550,4653, ,1990,1990,4642,4942,22927.79
rb小计, ,4696,4190, , ,1247870,103732, ,34267644,152832253.30
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1010,4444,4444,4180,4180,-264,0,-196,4180,196,836.70
wr1011,4470,4635,4380,4466,115,60,-46,4462,112,499.86
wr1012,4420,4544,4358,4490,160,8,-42,4494,96,426.21
wr1101,4369,4493,4316,4426,87,88,-2,4426,242,1064.82
wr1102,4311,4490,4311,4444,85,24,4,4444,40,176.02
wr1103,4379,4561,4379,4451,92,32,0,4451,38,170.07
wr1104,4350,4560,4350,4495,56,10,-2,4495,38,170.58
wr1105,4508,4684,4500,4586,156,56,24,4586,204,931.94
wr1106,4500,4629,4495,4495,131,6,4,4495,22,100.02
wr1107,4455,4631,4426,4586,146,2,-4,4586,28,127.99
wr1108,4600,4725,4546,4569,89,16,-276,4558,446,2073.83
wr1109,4600,4636,4526,4601,99,0,0,4601,10,45.85
wr1110,4868,4868,4432,4515, ,2,2,4515,32,148.14
wr小计, ,4868,4180, , ,304,-534, ,1504,6772.03
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1011,4380,4699,4370,4470,95,8080,-202,4434,10842,48727.00
fu1012,4491,4762,4450,4520,59,15598,-17896,4535,258098,1183054.66
fu1101,4585,4800,4535,4635,105,90764,77850,4637,1472088,6903202.35
fu1103,4621,4900,4621,4779,158,11708,11336,4779,47318,227576.80
fu1104,4725,4965,4719,4853,189,128,74,4846,282,1372.43
fu1105,4766,5048,4740,4910,190,950,732,4925,4628,22920.97
fu1106,4964,5088,4881,4963,216,80,28,4963,132,658.57
fu1107,4870,5255,4831,5016,216,94,16,5041,94,474.05
fu1108,4991,5189,4953,5101,264,180,94,5101,1616,8212.01
fu1109,4860,5237,4860,5122,262,74,20,5122,148,755.77
fu1110,4882,5279,4882,5167, ,88,88,5167,160,819.32
fu小计, ,5279,4370, , ,127744,72140, ,1795406,8397773.94
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1010,27050,30950,27050,30950,4250,1978,168,30695,1000,14712.07
ru1011,27000,32200,26645,30195,3475,5100,-5032,30220,43280,650281.41
ru1101,26770,32780,26610,30575,3925,10034,-20124,30685,384112,5850621.21
ru1103,26990,33000,26850,30525,3650,46762,-77816,30815,13469138,208494847.78
ru1104,27325,32910,27325,30670,3815,240,8,30895,3244,49601.99
ru1105,27000,33320,26820,30740,3820,163336,148574,31060,6511850,103421656.30
ru1106,27280,32480,27125,30345,3690,910,298,30500,3848,58273.42
ru1107,26800,32685,25750,30250,3650,5984,2012,30575,30086,467489.63
ru1108,26450,31980,26400,30000,3550,800,564,30115,2676,39056.65
ru1109,27125,32100,26755,29965,3745,2692,2654,30355,17606,268768.81
ru1110,29130,31600,28625,29495, ,86,86,30140,340,5132.41
ru小计, ,33320,25750, , ,237922,51392, ,20467180,319320441.66
总计, , , , , ,2825544,503274, ,87034620,891937315.47
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
