交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn小计, ,17170,15825, , ,261410,498, ,6931210,56985828.34
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1412,235.1,245.75,227.1,240.05,4.8,3024,-7942,240.05,15976,377602.42
au1501,235.25,247.4,227.1,242.2,6.9,120,-128,241.4,4366,104329.03
au1502,234.5,246.05,227.55,240.6,4.8,132,-10,241.35,1608,38549.36
au1503,237.4,243.5,236.45,240.65,240.65,2,2,240.65,50,1198.29
au1504,234.9,248.9,227.75,241.9,4.85,28,-2,241.75,354,8480.63
au1506,235.7,249.8,227.35,241.65,5.6,194432,-43018,242.65,6258160,150879678
au1508,238.15,247.7,228,242.6,6.5,38,-4,243.15,554,13383.46
au1510,230.3,249.8,229.1,243.25,7.35,60,46,243.85,380,9162.1
au小计, ,249.8,227.1, , ,197836,-51056, ,6281448,151432383.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1412,2626,2763,2620,2630,-17,540,-1200,2630,2040,5417.46
rb1501,2615,2680,2541,2595,-43,26236,-281178,2607,1259056,3302127.67
rb1502,2510,2608,2450,2563,4,2552,-1844,2567,6114,15597.09
rb1503,2553,2633,2483,2573,-8,962,-218,2595,2406,6189.85
rb1504,2540,2621,2489,2600,30,574,-182,2604,2816,7210.73
rb1505,2529,2626,2461,2594,46,2120260,-904786,2593,113745614,289328921.9
rb1506,2506,2608,2464,2583,50,3060,106,2579,12564,31849.87
rb1507,2500,2615,2479,2609,78,462,-48,2596,3228,8103.26
rb1508,2481,2604,2481,2600,66,226,-82,2598,802,2043.36
rb1509,2500,2657,2480,2625,95,3486,-898,2624,29164,74679.32
rb1510,2490,2648,2471,2617,94,366168,113862,2616,5492702,14031549.94
rb1511,2468,2642,2464,2612,97,980,848,2611,4158,10638.4
rb1512,2505,2648,2505,2622,2622,42,42,2619,78,200.04
rb小计, ,2763,2450, , ,2525548,-1075578, ,120560742,306824528.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1501,2718,2853,2718,2853,15,0,-2,2853,6,16.85
wr1502, , , ,2840,0,4,0,2840,0,0
wr1504, , , ,2801,-9,8,0,2801,0,0
wr1505,2738,2966,2690,2759,-72,0,-2,2759,26,73.4
wr1506,2797,2797,2797,2797,64,0,-2,2797,2,5.59
wr1508, , , ,3065,70,2,0,3065,0,0
wr1511,2970,2970,2780,2795,-34,4,2,2795,8,22.96
wr1512,2551,2899,2551,2851,2851,0,0,2851,20,54.5
wr小计, ,2970,2551, , ,18,-4, ,62,173.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1501,3160,3466,3005,3370,90,24,-6,3370,22,352.25
fu1503,3314,3314,2888,2979,-579,24,8,2979,106,1660.33
fu1504,3209,3326,3145,3159,-59,4,4,3159,22,350.45
fu1505,3191,3264,2936,3094,-107,10,-2,3094,54,838.18
fu1508,3150,3150,3150,3150,-369,0,-2,3150,2,31.5
fu1509,3074,3227,2928,3124,-112,4,0,3124,8,124.47
fu1510,3517,3517,3110,3123,-75,6,6,3123,22,358.5
fu1511,3320,3320,2878,3230,32,2,2,3230,38,613.78
fu1512,2878,3479,2878,3177,3177,0,0,3177,6,95.34
fu小计, ,3517,2878, , ,74,10, ,280,4424.8
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1501,12510,14020,11480,13640,915,23606,-49896,13870,391394,4853746.83
ru1503,12235,13800,11700,13660,900,308,38,13715,2462,30969.68
ru1504,12300,13680,11600,13600,925,156,136,13610,960,12073.97
ru1505,12415,13740,11580,13590,860,189650,17026,13525,12195200,152019277.3
ru1506,12400,13445,11700,13255,475,1370,4,13285,7412,92365.26
ru1507,12225,13390,11635,13245,550,188,-2,13240,352,4325.5
ru1508,12275,13400,11615,13240,620,48,22,13315,258,3185.77
ru1509,12280,13400,11485,13245,685,93080,42418,13210,2338344,28648661.92
ru1510,12275,13410,11560,13215,620,1090,74,13315,1420,18076.42
ru1511,12160,13300,11490,13205,640,1786,1130,13230,6080,74737.37
ru小计, ,14020,11480, , ,311282,10950, ,14943882,185757420
总计, , , , , ,4833856,-1388550, ,226720370,1369858891
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2634.14,2684.84,2532.21,2626.89,-19.06,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
