交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
al1402,14975,15000,14590,14855,-145,86,40,14855,86,637.32
al1403,15025,15070,14720,14815,-145,22,10,14815,104,776.55
al1404,15120,15120,14835,14835,14835,6,6,14835,16,119.65
al小计, ,15120,14025, , ,245478,-2574, ,689382,5032610.45
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1304,14600,14760,14350,14360,-380,8590,-3970,14415,17460,127221.88
zn1305,14705,14795,13920,14630,-70,13390,-30914,14655,88982,645381.72
zn1306,14725,14885,14020,14690,-65,40896,-77898,14720,284786,2073560.57
zn1307,14775,14950,14025,14745,-55,106672,9686,14770,1323402,9641761.18
zn1308,14845,15010,14060,14780,-70,104454,92190,14820,1145964,8359985.97
zn1309,14855,15070,14130,14845,-70,30824,25974,14885,122702,899707.24
zn1310,14915,15115,14165,14920,-75,4346,3848,14985,10776,79603.29
zn1311,15005,15200,14400,15000,-120,2388,2188,15040,4608,34221.85
zn1312,15075,15175,14310,15070,-100,314,150,15080,496,3685.27
zn1401,15080,15245,14550,15120,-75,218,108,15115,552,4101.88
zn1402,15200,15295,14415,15190,-80,150,50,15195,230,1718.09
zn1403,15200,15440,14455,15230,-160,70,46,15235,186,1395.32
zn1404,14650,15300,14400,15125,15125,8,8,15125,34,250.09
zn小计, ,15440,13920, , ,312320,21466, ,3000178,21872594.31
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1304,315,315,315,315,-3.5,24,-12,315,12,378
au1305,321.12,323.23,268.11,292.84,-27.88,18,-252,297.07,904,26100.54
au1306,323.82,324.97,264.59,294.68,-28.77,29112,-67948,296.04,1025526,29589590.49
au1307,323.14,324.98,268.31,295.26,-28.59,90,-14,294.76,418,11955.3
au1308,318.24,322.04,267.71,295.02,-29.76,204,-182,295.34,1494,43028.84
au1309,324.49,325.44,263.24,296.21,-27.93,480,194,297.03,3020,87006.83
au1310,325.77,325.77,268.6,298,-26.39,50,38,298.11,290,8264.04
au1311,325.03,325.38,267.6,295,-29,58,36,297.35,182,5195.56
au1312,325.15,326,265.01,296.15,-28.51,77874,51580,297.48,556670,16074804.16
au1401,311.11,326.38,270,296.99,-28.21,36,6,297.84,762,22120.41
au1402,318.4,323,277.57,300.2,-26.41,4,0,299.09,24,725.85
au1403,321.55,321.55,273.1,300.99,-27.1,10,10,300.99,66,1915.34
au1404,272.39,301.13,272.39,298.6,298.6,34,34,299.59,142,4015.04
au小计, ,326.38,263.24, , ,107994,-16510, ,1589510,45875100.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1304,3631,3750,3618,3630,-71,720,-240,3638,1140,4192.5
rb1305,3745,3767,3418,3500,-262,12540,-34650,3451,139004,507173.2
rb1306,3617,3823,3484,3503,-289,476,-190,3530,2038,7314.71
rb1307,3733,3862,3510,3551,-266,152,-38,3547,910,3335.65
rb1308,3775,3884,3443,3573,-249,516,188,3617,1974,7326.12
rb1309,3792,3879,3561,3592,-212,3992,-144,3622,255228,950156.87
rb1310,3793,3888,3578,3600,-210,1354180,117956,3636,61814934,230336753.5
rb1311,3780,3895,3612,3636,-208,554,114,3677,2794,10384.98
rb1312,3812,3950,3621,3683,-172,578,-76,3697,332,1262.31
rb1401,3850,3920,3600,3673,-170,13416,4620,3700,111432,417815.32
rb1402,3820,3910,3676,3700,-160,262,22,3698,1074,4048.51
rb1403,3814,3936,3687,3738,-141,334,308,3771,1164,4445.29
rb1404,3665,3830,3665,3757,3757,116,116,3756,346,1295.38
rb小计, ,3950,3418, , ,1387836,87986, ,62332370,232255504.3
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1305,3893,3893,3600,3810,-73,0,-6,3810,14,52.66
wr1306,4078,4078,3791,4091,12,0,0,4091,4,15.74
wr1308, , , ,3770,-101,2,0,3770,0,0
wr1309,3819,3857,3581,3581,-359,0,0,3654,268,1001.69
wr1310,3858,3969,3710,3742,-166,12,2,3782,216,824.29
wr1311,3844,3844,3796,3821,-134,6,-2,3821,4,15.28
wr1312,3737,3800,3509,3670,-222,10,8,3695,24,88.88
wr1401,3788,3788,3627,3697,-275,0,0,3697,8,29.66
wr1402, , , ,3764,-98,2,0,3764,0,0
wr1403,3617,3686,3617,3676,-259,80,80,3663,84,307.74
wr1404,3700,3750,3700,3517,3517,0,0,3517,4,14.9
wr小计, ,4078,3509, , ,112,82, ,626,2350.84
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1305,5133,5140,4560,4810,-335,80,-10,4810,24,594.5
fu1306,5025,5593,5002,5593,303,4,-6,5593,40,1039.11
fu1309,5197,5205,4921,5000,-170,8,2,5052,32,808.72
fu1310,5415,5415,5001,5496,232,2,2,5496,12,313.8
fu1402,5402,5402,4901,5347,303,2,2,5347,14,360.57
fu小计, ,5593,4560, , ,96,-10, ,122,3116.7
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1304,21440,21470,19700,19710,-1695,834,232,19885,888,18398.84
ru1305,21650,21800,17880,18720,-3000,7944,-10658,18895,45434,913623.93
ru1306,21755,21765,18020,18780,-3060,252,-42,19020,1394,27551.79
ru1307,21775,22375,18220,18815,-3175,164,38,19105,970,19605.29
ru1308,21970,21975,18075,19030,-3055,466,82,19215,4064,81788.07
ru1309,22050,22190,18210,19080,-3085,148460,5876,19280,9904684,199260376.4
ru1310,21975,21975,18360,19205,-2865,298,-128,19380,2108,41817.3
ru1311,21760,21790,18155,19180,-2650,3202,-220,19270,21680,433513.84
ru1401,22630,22655,18830,19690,-2955,24730,12268,19955,415908,8432355.72
ru1403,22480,22550,19155,19825,-2740,112,80,20225,784,15818.9
ru1404,19210,20450,18965,19990,19990,16,16,19990,72,1418.27
ru小计, ,22655,17880, , ,186478,7544, ,10397986,209246268.3
总计, , , , , ,3258954,169606, ,99106560,946132919.4
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,3065.25,3113.72,2772.96,2934.34,-146.63,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
