交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb1410,3058,3122,2994,3076,20,1558656,-353980,3078,38729394,118214691
rb1411,3029,3087,2985,3044,9,714,-190,3043,3386,10243.97
rb1412,3041,3098,2992,3054,12,3348,622,3051,2718,8237.46
rb1501,3070,3127,3012,3073,5,849112,218506,3080,5501296,16888305.78
rb1502,3052,3093,2977,3047,-7,2358,1344,3048,2314,7026.36
rb1503,3060,3100,3005,3057,-2,1538,202,3060,1130,3447.78
rb1504,3090,3120,3021,3085,2,1266,-252,3083,1286,3951.69
rb1505,3093,3150,3045,3105,8,28046,18028,3108,62536,194131.29
rb1506,3053,3142,3053,3109,3109,4,4,3109,18,56.15
rb小计, ,3150,2757, , ,2448996,-116172, ,44345354,135455743.8
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1409,3136,3335,3123,3280,40,6,0,3280,20,64.52
wr1410,3359,3359,3198,3278,10,6,0,3278,4,13.11
wr1412,3200,3260,3200,3230,52,4,2,3230,4,12.92
wr1501, , , ,3390,95,2,0,3390,0,0
wr1502, , , ,3240,40,4,0,3240,0,0
wr1503,3274,3274,3274,3235,50,2,2,3235,2,6.55
wr1504, , , ,3279,80,6,0,3279,0,0
wr1506,3001,3248,3001,3223,3223,0,0,3223,16,49.99
wr小计, ,3359,3001, , ,30,4, ,46,147.09
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1408, , , ,3807,0,4,0,3807,0,0
fu1409,3899,3900,3570,3700,-15,20,4,3700,116,2204.86
fu1411, , , ,3950,0,2,0,3950,0,0
fu1412,3716,4449,3716,3996,-133,0,0,3996,6,121.15
fu1501,3950,3950,3880,3911,-22,2,0,3911,12,234.26
fu1503,3900,4000,3751,3966,-130,0,0,3966,42,814.77
fu1506,4101,4101,4101,4047,4047,0,0,4047,4,82.02
fu小计, ,4449,3570, , ,28,4, ,180,3457.06
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1406,13775,14090,13580,13800,90,2546,180,13965,1382,19112.7
ru1407,14100,15135,13730,14675,805,1520,142,14675,4372,63105.27
ru1408,14195,15295,13845,14735,735,730,-52,14820,980,14152.77
ru1409,14175,15450,13930,14885,760,269018,-34214,14950,11182234,162825045.6
ru1410,14370,15415,14020,14850,660,1226,148,14895,1296,19080.93
ru1411,14175,15390,13985,14780,605,11378,484,14845,41206,605002.25
ru1501,15520,16750,15260,16205,700,153824,36272,16280,2949420,46929774.95
ru1503,15800,16790,15455,16350,690,1136,-212,16355,2296,36972.46
ru1504,15840,16720,15750,16500,600,54,48,16470,134,2200.7
ru1505,15895,16975,15645,16545,690,10408,7782,16565,46450,761727.1
ru1506,16115,16800,16115,16615,16615,2,2,16615,12,198.53
ru小计, ,16975,13580, , ,451842,10580, ,14229782,211276373.3
总计, , , , , ,5048382,-68120, ,99022888,842576567.9
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2767.68,2824.24,2692.14,2818.22,55.51,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
