交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1003,236.73,250.00,231.60,240.00,0.83,24,-56,240.31,142,3401.84
au1004,240.50,248.32,235.82,245.90,5.40,10,-28,245.90,70,1687.88
au1005,239.73,248.93,234.18,246.80,7.35,82,-62,245.87,704,17054.93
au1006,240.78,251.50,234.88,246.40,7.04,61264,-3682,245.95,328252,7962046.57
au1007,244.37,249.19,235.33,246.33,6.71,58,-10,245.79,78,1891.95
au1008,246.10,247.46,237.07,246.55,6.44,28,-2,245.62,24,579.27
au1009,242.10,251.00,234.50,247.00,6.99,70,-8,247.30,178,4319.03
au1010,245.32,249.32,225.00,245.97,5.37,138,-44,245.96,136,3266.07
au1011,244.20,250.00,236.04,247.78,6.78,28,-22,247.59,48,1168.28
au1012,242.40,251.90,235.25,247.23,6.21,560,212,246.83,1202,29301.09
au1101,248.00,248.00,247.30,248.64,3.80,2,0,248.64,4,99.06
au1102,248.00,248.00,248.00,248.00, ,2,2,248.00,2,49.60
au小计, ,251.90,225.00, , ,62278,-3700, ,330840,8024865.55
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1002,3882,3882,3681,3820,-64,11520,-9858,3820,15318,58595.26
rb1003,4097,4097,3827,3880,-145,27932,-33990,3891,79736,313652.23
rb1004,4151,4242,3935,4064,-85,31958,-8844,4049,47716,193792.11
rb1005,4317,4376,4066,4214,-86,727690,-142474,4196,15020034,63204569.36
rb1006,4569,4569,4132,4295,-64,41422,4760,4274,66916,287559.99
rb1007,4400,4470,4201,4337,-66,8058,488,4336,7854,34104.60
rb1008,4509,4687,4247,4411,-45,4740,976,4391,8952,39308.29
rb1009,4547,4589,4296,4483,-38,10940,236,4478,17192,76234.79
rb1010,4639,4699,4375,4620,13,376660,222194,4600,3622452,16404650.71
rb1011,4684,4698,4419,4644,-1,19696,3962,4630,25448,116481.42
rb1012,4765,4765,4435,4667,4,12080,6452,4658,20202,93038.80
rb1101,4720,4732,4462,4687,-14,8508,6588,4674,18714,86527.66
rb1102,4641,4715,4641,4705, ,870,870,4707,1342,6300.78
rb小计, ,4765,3681, , ,1282074,51360, ,18951876,80914816.00
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1002,3681,3750,3681,3728,58,600,-60,3728,300,1114.86
wr1003,3820,3880,3521,3813,-27,1624,-416,3801,3396,12865.24
wr1004,3922,3960,3751,3898,-52,2562,114,3880,1980,7656.42
wr1005,4100,4199,3863,4025,-70,11584,-40,4014,16104,64547.35
wr1006,4230,4230,3980,4100,-110,768,-134,4096,1114,4507.94
wr1007,4155,4370,4003,4146,-91,754,-150,4146,444,1822.65
wr1008,4260,4282,4084,4203,-74,876,-100,4196,564,2359.03
wr1009,4273,4419,4143,4283,-18,2804,-2,4275,434,1833.66
wr1010,4394,4650,4182,4400,6,3102,-244,4389,1606,6895.10
wr1011,4338,4432,4216,4405,-14,802,-166,4405,366,1568.43
wr1012,4494,4593,4240,4410,-108,42,-4,4442,98,429.78
wr1101,4500,4500,4500,4477,-23,4,0,4477,2,9.00
wr小计, ,4650,3521, , ,25522,-1202, ,26408,105609.45
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1003,4345,4550,4204,4500,185,21640,-496,4438,2736,11864.92
fu1004,4432,4549,4249,4410,-49,820,-352,4444,1504,6550.91
fu1005,4491,4583,4302,4507,11,84746,-58052,4500,1512662,6696673.15
fu1006,4529,4650,4360,4558,15,5310,2786,4550,19276,86520.57
fu1007,4570,4768,4415,4608,8,644,162,4608,1044,4753.39
fu1008,4498,4685,4458,4677,54,94,-14,4677,260,1190.09
fu1009,4625,4797,4466,4701,76,1570,-74,4698,3666,16882.17
fu1010,4787,4787,4553,4730,30,276,-32,4738,436,2026.91
fu1011,4665,4818,4611,4789,39,578,10,4784,616,2889.67
fu1012,4775,4880,4650,4832,29,172,-10,4826,342,1632.00
fu1101,4710,4945,4710,4885,31,56,32,4881,102,494.40
fu小计, ,4945,4204, , ,115906,-56040, ,1542644,6831478.19
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1003,22660,25050,21550,24500,2025,11136,-4940,24515,54672,621066.19
ru1004,22185,25270,21435,24610,1945,364,36,24655,2384,27643.04
ru1005,23115,25450,21650,24835,1850,123620,-48840,24850,14107788,165375479.94
ru1006,23000,25800,21645,24785,1700,500,106,24795,10560,127743.62
ru1007,22865,25470,21815,24835,1775,4116,-596,24880,10172,120522.29
ru1008,23315,25600,22100,24920,1520,154,54,24945,1744,21316.97
ru1009,23550,25850,22080,25070,1645,102002,63408,25100,2624314,32048903.86
ru1010,23380,25745,22200,24750,1400,644,572,24760,2024,24826.82
ru1011,23200,25450,21835,24820,1620,3104,646,24845,6508,78113.63
ru1101,23890,26590,22740,25525,1625,606,410,25645,1954,24319.90
ru小计, ,26590,21435, , ,246246,10856, ,16822120,198469936.23
总计, , , , , ,2778630,10354, ,59416382,613323689.02
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
