交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
al1301,16600,16780,16230,16360,-380,306,72,16360,418,3440.7
al1302,16800,17005,16205,16425,-400,40,-16,16425,118,984.92
al1303,16715,16750,16340,16385,-505,50,44,16385,86,709.68
al1304,16610,16635,16425,16425,16425,6,6,16425,12,99.41
al小计, ,17005,15650, , ,231266,65178, ,466840,3762244.43
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1204,15060,15450,15050,15150,-145,10880,-1992,15190,15092,115285.47
zn1205,15350,15570,15100,15430,45,18880,-39396,15435,88004,675138.67
zn1206,15350,15675,15155,15505,60,55914,-100708,15520,394512,3045092.49
zn1207,15400,15780,15220,15600,75,160140,12964,15605,2414800,18729367.54
zn1208,15555,15880,15335,15695,80,93076,81958,15685,511234,3984360.74
zn1209,15615,15950,15415,15755,50,17852,15266,15760,39056,305792.01
zn1210,15560,16025,15000,15810,70,3256,1832,15815,4716,36998.82
zn1211,15700,16050,15580,15890,70,640,406,15875,816,6435.05
zn1212,15800,16130,15620,15935,110,314,188,15935,418,3298.96
zn1301,15895,16215,15680,15990,20,260,112,15990,506,4028.14
zn1302,15980,16250,15735,16020,-30,170,10,16020,154,1229.64
zn1303,15995,16340,15800,16090,-25,112,98,16090,268,2145.76
zn1304,16000,16200,15995,16130,16130,6,6,16120,48,386.84
zn小计, ,16340,15000, , ,361500,-29256, ,3469624,26909560.09
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1204,337.5,342.98,337.5,337.8,-5.2,72,-60,337.8,150,5105.46
au1205,333.85,343.38,333.39,338.35,-3.25,108,-58,338.35,360,12133.02
au1206,332,342.94,331.8,337.46,-2.74,10550,-49446,337.91,251228,8459653.98
au1207,332.78,343.4,329.04,337.73,-2.57,44,8,338.62,370,12462.54
au1208,333.19,341.5,333.19,337.5,-2.82,16,6,337.5,46,1551.98
au1209,333.07,343.69,332.66,338.92,-1.19,60,8,339.25,496,16763.34
au1210,333.4,343.48,333.4,339.08,-2.8,66,16,338.96,178,6021.49
au1211,335.6,342.32,334.99,339.16,-0.81,22,10,339.16,98,3304.45
au1212,332.06,343.1,332.06,338.22,-2.44,96104,71730,338.88,537388,18133746.12
au1301,337.71,340.71,336.26,337.18,-4.63,14,10,337.18,70,2368.61
au1302,333.62,343,333.38,338.7,-4.14,26,12,338.7,62,2098.04
au1303,339.19,339.19,335.19,337.72,-2.83,12,12,337.72,20,674.77
au1304,333.73,339.17,333.73,339.17,339.17,4,4,339.17,6,201.98
au小计, ,343.69,329.04, , ,107098,22252, ,790472,26656085.76
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1204,4300,4341,4300,4340,110,360,180,4340,420,1820.52
rb1205,4300,4383,4185,4185,-121,15728,-79986,4283,137826,596610.33
rb1206,4267,4362,4266,4295,1,976,-406,4295,746,3216.68
rb1207,4401,4401,4237,4281,-31,290,144,4281,1584,6822.84
rb1208,4340,4356,4276,4287,-17,356,-10,4303,150,646.25
rb1209,4302,4410,4228,4284,-26,1724,242,4289,9442,40643.34
rb1210,4318,4405,4251,4269,-55,822962,189794,4282,9083554,39364463.2
rb1211,4269,4572,4245,4271,-21,700,528,4272,1044,4517.43
rb1212,4287,4359,4233,4257,-34,250,200,4267,1222,5293.37
rb1301,4285,4375,4226,4249,-37,43518,30636,4255,85694,368448.08
rb1302,4312,4337,4245,4261,-48,94,28,4261,218,936.07
rb1303,4327,4416,4260,4271,-35,36,36,4271,74,320.36
rb1304,4300,4350,4300,4319,4319,4,4,4319,8,34.51
rb小计, ,4572,4185, , ,886998,141390, ,9321982,40393772.99
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1205,4267,4267,4267,4267,-33,0,-2,4267,2,8.53
wr1206,4169,4300,4150,4195,29,22,0,4195,32,134.14
wr1207,4160,4278,4160,4278,46,0,0,4278,10,42.31
wr1209,4443,4536,4211,4211,-101,4,-2,4268,32,139.53
wr1210,4345,4382,4284,4303,23,6,6,4303,88,382.44
wr1211,4334,4334,4274,4274,-56,4,-2,4274,6,25.88
wr1212,4126,4271,4126,4223,-107,0,0,4223,10,42.04
wr1301,4270,4409,4200,4231,-9,2,2,4231,26,111.99
wr1302,4315,4315,4315,4315,-10,0,-2,4315,2,8.63
wr1303,4700,4700,4275,4222,-103,2,2,4222,10,44.3
wr小计, ,4700,4126, , ,40,2, ,218,939.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1205,5594,5639,5330,5330,-210,302,-196,5330,632,17306.12
fu1206,5477,5477,5469,5422,-112,2,0,5422,4,109.46
fu1207,5636,5702,5271,5368,-166,4,4,5382,82,2217.26
fu1208,5685,5685,5208,5440,14,2,2,5416,14,381.29
fu1209,5550,5566,5430,5435,-125,330,22,5439,722,19841.93
fu1210, , , ,5325,-55,6,0,5325,0,0
fu1211,5500,5500,5494,5498,-88,12,-4,5498,6,164.94
fu1301,5453,5501,5434,5471,-51,2,0,5471,10,273.68
fu1304,4905,5510,4905,5510,5510,0,0,5510,6,159.25
fu小计, ,5702,4905, , ,660,-172, ,1476,40453.93
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1204,28850,29220,28100,28450,-650,1624,280,28565,1118,16201.9
ru1205,27750,28380,27600,28255,275,3522,-78912,28240,347482,4874477.41
ru1206,27400,28660,26790,27750,360,542,-1022,27755,4404,60703.06
ru1207,27045,27910,26620,27650,260,244,70,27490,2674,36578.77
ru1208,26890,27765,26575,27305,95,78,28,27325,872,23596.75
ru1209,27000,27650,26220,27215,95,94932,28122,27205,4931176,133149832
ru1210,26740,27480,26370,27040,-120,70,36,27040,706,19021.83
ru1211,26720,28620,26225,27085,25,236,152,27085,822,22075.79
ru1301,27150,27840,26600,27520,-20,766,630,27475,1918,52633.51
ru1303,27155,27875,26750,27420,-100,126,46,27400,128,3504.81
ru1304,27445,27445,27000,27350,27350,12,12,27345,16,435.53
ru小计, ,29220,26220, , ,102152,-50558, ,5291316,138259061.3
总计, , , , , ,2193626,235194, ,28535190,503255532.6
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
