交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1010,4386,4549,3866,4444,58,196,-1352,4161,2718,11945.81
wr1011,4396,4530,4350,4351,-55,106,-6,4355,154,687.07
wr1012,4420,4579,4330,4330,-100,50,-24,4330,106,474.58
wr1101,4423,4658,4286,4339,-99,90,18,4313,1460,6536.94
wr1102,4452,4650,4359,4359,-70,20,6,4359,50,225.89
wr1103,4525,4577,4400,4359,-81,32,-6,4359,42,188.43
wr1104,4474,4610,4450,4439,9,12,6,4439,14,63.00
wr1105,4578,4649,4400,4430,-70,32,0,4415,80,363.16
wr1106,4595,4640,4350,4364,-126,2,2,4364,104,475.12
wr1107,4580,4720,4411,4440,-50,6,2,4440,202,920.84
wr1108,4490,4901,4480,4480,-10,292,292,4480,458,2197.51
wr1109,4740,4740,4370,4502, ,0,0,4502,48,217.66
wr小计, ,4901,3866, , ,838,-1062, ,5436,24296.01
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1010,4280,4351,4152,4300,15,12780,-5702,4300,8262,35531.22
fu1011,4326,4460,4198,4375,23,8282,-60250,4372,647396,2837853.72
fu1012,4384,4505,4309,4461,71,33494,21932,4450,450368,1997460.77
fu1101,4465,4566,4303,4530,86,12914,9948,4518,62636,281368.72
fu1103,4541,4643,4474,4621,61,372,-354,4615,1540,7036.03
fu1104,4604,4664,4520,4664,57,54,-40,4661,206,949.62
fu1105,4635,4740,4605,4720,85,218,56,4722,2010,9405.09
fu1106,4711,4761,4625,4747,44,52,-10,4747,174,819.83
fu1107,4780,4846,4690,4800,23,78,2,4800,100,475.85
fu1108,4785,4920,4705,4837,-1,86,-42,4837,790,3786.72
fu1109,4726,4918,4726,4860, ,54,54,4837,330,1597.60
fu小计, ,4920,4152, , ,68384,-34406, ,1173812,5176285.17
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1009,25270,27100,25270,25610,445,3672,-460,25705,2954,38259.74
ru1010,25000,26700,25000,26700,1700,1810,-412,26655,8356,107800.42
ru1011,25000,26770,25000,26720,1775,10132,-34428,26470,185556,2384421.02
ru1101,25460,26935,25010,26650,1330,30158,-217488,26480,7845970,101726820.60
ru1103,25800,27395,25050,26875,1210,124578,42390,26750,13262182,172548641.13
ru1104,25735,27070,25070,26855,1155,232,28,26785,1138,14974.64
ru1105,25900,27250,24950,26920,1155,14762,5432,26800,179830,2350707.97
ru1106,26080,26755,24850,26655,850,612,128,26535,1172,15222.15
ru1107,25980,26690,24780,26600,725,3972,592,26475,5562,72275.39
ru1108,26150,26750,24625,26450,550,236,198,26390,1410,18194.20
ru1109,24830,26400,24800,26220, ,38,38,26220,108,1395.32
ru小计, ,27395,24625, , ,190202,-203982, ,21494238,279278712.57
总计, , , , , ,2376700,-694322, ,99826800,906590597.17
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
