交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
al1310,15730,15770,15215,15245,-565,456,78,15230,328,2537.18
al1311,15855,15855,15325,15260,-645,32,6,15260,32,248.59
al1312,15920,15920,15385,15385,-555,154,140,15385,186,1455.56
al1401,16095,16095,15450,15430,-435,8,4,15430,10,78.17
al1402,15580,15580,15570,15570,15570,66,66,15570,72,560.85
al小计, ,16095,14575, , ,266806,81188, ,574630,4319187.41
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1302,15725,15875,15495,15495,-255,10650,-1710,15505,6820,53464.3
zn1303,15830,16000,15280,15420,-455,13540,-13996,15430,41152,321649.68
zn1304,15930,16130,15380,15520,-495,29376,-38968,15555,151162,1192037.58
zn1305,16080,16255,15455,15655,-495,111376,-58554,15655,1419824,11260600.9
zn1306,16190,16360,15555,15755,-480,76002,60796,15755,402446,3190241.92
zn1307,16310,16420,15665,15875,-425,3588,2050,15860,6208,49482.05
zn1308,16350,16490,15800,15950,-410,750,368,15955,1172,9397.73
zn1309,16425,16600,15890,16020,-455,1440,534,16005,2794,22538.83
zn1310,16535,16680,16015,16130,-380,138,42,16115,182,1470.39
zn1311,16550,16775,15820,16150,-470,164,2,16170,208,1699.4
zn1312,16645,16765,16150,16220,-440,148,110,16220,260,2124.15
zn1401,16755,16850,16260,16300,-405,60,38,16300,112,926.85
zn1402,16665,16665,16330,16400,16400,8,8,16400,12,98.83
zn小计, ,16850,15280, , ,247240,-49280, ,2032352,16105732.58
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1302,335.5,336.5,335.5,336.5,0,156,0,336.5,18,605.1
au1303,335.6,337.2,313.32,320.5,-18.5,270,-6,321.98,306,9923.42
au1304,336.6,340.31,319.92,321.79,-16.93,192,-14,321.79,78,2580.24
au1305,336.86,340.1,316.4,325.38,-13.79,296,2,324.99,504,16574.86
au1306,338.2,342.41,318,326.4,-14.9,113420,-6188,326.17,482548,15923689.23
au1307,330.65,330.65,320,329,-12.87,116,20,329,66,2152.73
au1308,341.2,343.57,320.22,330.01,-11.26,368,266,330.01,642,21320.24
au1309,340.56,343.29,319.76,328.12,-15.48,260,70,327.58,442,14659.44
au1310,342.45,343.78,324.89,326.78,-17.75,12,0,326.78,12,407.8
au1311,342.25,342.25,326.2,327.91,-16.23,22,8,327.91,40,1320.62
au1312,340.01,343.8,315.05,327.11,-15.81,9916,7744,327,15098,498351.97
au1401,331.59,333.9,321.3,327.94,-14.68,30,22,327.94,76,2479.27
au小计, ,343.8,313.32, , ,125058,1924, ,499830,16494064.93
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1302,3890,3960,3871,3871,40,2040,-2,3881,2762,10762.02
rb1303,3925,4013,3720,3800,-131,3240,-254,3791,6936,26702.1
rb1304,4017,4131,3870,3939,-84,3246,-824,3929,3596,14334.2
rb1305,4121,4235,3899,3980,-147,266614,-1065886,3963,10003540,41286946.49
rb1306,4132,4230,3925,4007,-124,802,430,3984,5262,21472.35
rb1307,4160,4231,3937,4031,-89,240,8,4011,676,2745.56
rb1308,4130,4235,3959,4033,-100,208,16,4015,424,1733.74
rb1309,4120,4295,3922,4039,-103,2906,906,4027,115496,475649.08
rb1310,4179,4298,3950,4053,-136,1054902,879218,4032,28727232,118084345.1
rb1311,4198,4292,3964,4054,-124,252,-38,4039,970,4051.14
rb1312,4172,4270,3960,4062,-125,546,516,4036,772,3229.71
rb1401,4192,4335,3980,4077,-121,4458,4202,4054,29482,121457.32
rb1402,4110,4236,3952,4080,4080,30,30,4061,134,547.34
rb小计, ,4335,3720, , ,1339484,-181678, ,38897282,160053976.2
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1303,4019,4250,3912,4140,117,22,-4,4027,78,317.6
wr1304,4020,4196,4020,4234,134,4,0,4234,4,16.43
wr1305,4017,4020,3905,3952,-45,30,-4,3952,38,151.29
wr1308, , , ,3869,-108,2,0,3869,0,0
wr1309,3850,3935,3850,3882,-98,0,-2,3882,12,46.37
wr1310,4092,4146,3658,3869,-160,446,444,3869,828,3121.11
wr1311,4216,4216,4200,4154,198,0,0,4154,4,16.83
wr1312, , , ,4018,29,2,0,4018,0,0
wr小计, ,4250,3658, , ,506,434, ,964,3669.64
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1303,4900,5204,4900,5200,290,0,-2,5200,6,153.04
fu1305,5244,5300,5151,5180,-24,78,44,5183,160,4168.49
fu1306, , , ,5249,26,2,0,5249,0,0
fu1309,5311,5455,5201,5337,137,4,4,5337,10,267.16
fu小计, ,5455,4900, , ,84,46, ,176,4588.69
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1303,25735,26445,23670,24160,-1595,3282,-624,24155,9224,228242.31
ru1304,26025,26675,23840,24380,-1620,306,10,24460,748,19064.73
ru1305,26235,27040,24000,24665,-1620,49648,-69802,24660,1305126,34220025.82
ru1306,26000,26820,23985,24550,-1555,554,-18,24515,894,23013.07
ru1307,26080,27045,24125,24440,-1710,88,-46,24570,280,7052.99
ru1308,26160,27275,24080,24495,-1825,602,468,24500,1764,44736.44
ru1309,26360,27560,24100,24710,-1680,120042,82344,24690,2755920,70373676.55
ru1310,26655,27180,23980,24360,-1770,926,752,24420,2356,59056.59
ru1311,25740,27020,23665,24145,-1620,1414,334,24110,2904,73484.81
ru1401,26330,27515,24160,24660,-1750,4532,4206,24710,6940,177430.93
ru小计, ,27560,23665, , ,181394,17624, ,4086156,105225784.2
总计, , , , , ,2958582,9884, ,51837836,428458644.7
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,3323.62,3360.4,3200.39,3231.72,-100.16,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
