交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
wr1003,4671,4760,4010,4083,-387,618,-16,4100,2128,9390.92
wr1004,4649,4764,4060,4137,-291,304,72,4132,1162,5208.15
wr1005,4495,4771,4010,4160,-328,444,-10,4209,1352,6048.53
wr1006,4651,4785,4053,4167,-340,582,90,4225,1298,5914.25
wr1007,4555,4810,4058,4200,-280,482,428,4200,974,4482.37
wr1008,4250,4366,4041,4200, ,98,98,4164,298,1257.48
wr小计, ,5000,3730, , ,24460,2728, ,359090,1542997.06
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0909,3548,4150,3548,3791,299,14220,3276,3799,14944,58610.26
fu0910,3850,4200,3799,3900,94,15774,-61416,3945,366634,1430839.18
fu0911,3920,4278,3860,3999,124,97780,63898,4022,6406274,26020083.41
fu0912,3950,4348,3919,4061,133,35588,30446,4089,436776,1801006.34
fu1001,3998,4380,3990,4123,147,2244,1426,4164,25080,104528.68
fu1003,4100,4480,4088,4232,149,888,-138,4262,2456,10485.43
fu1004,4154,4614,4150,4290,159,482,-92,4295,878,3781.31
fu1005,4206,4599,4198,4347,164,520,60,4381,1696,7399.46
fu1006,4255,4644,4231,4417,187,270,50,4454,526,2305.58
fu1007,4280,4650,4280,4431,163,192,96,4463,740,3301.93
fu1008,4350,4690,4310,4485, ,72,72,4519,618,2773.39
fu小计, ,4690,3548, , ,168030,37678, ,7256622,29445114.96
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0908,17000,17750,16720,16750,150,970,-584,16830,4238,36664.33
ru0909,16905,18000,16350,16600,-270,3136,-3104,16790,20302,173678.91
ru0910,17150,18255,16200,16720,-430,834,-180,16920,1888,16381.40
ru0911,17390,18355,16620,16855,-375,17468,-32280,17040,316746,2770531.91
ru1001,18885,19850,17555,18070,-495,143394,-10714,18365,13488924,126585012.93
ru1003,19125,20225,18000,18465,-440,13236,6214,18715,118034,1120949.84
ru1004,19450,20245,18250,18570,-385,72,-98,18700,568,5524.55
ru1005,19315,20565,18380,18760,-510,3218,1620,19030,25962,251566.04
ru1006,19410,20745,18550,18980,-430,94,-72,19175,1104,10919.10
ru1007,19690,20650,18610,19075,-300,364,-6,19375,3188,31371.96
ru1008,19380,20350,18705,19295, ,80,80,19530,646,6284.65
ru小计, ,20745,16200, , ,182866,-39124, ,13981600,131008885.60
总计, , , , , ,2286538,285656, ,104151952,930709402.48
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
