交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu0901,26080,30100,25900,28500,3600,2300,-11762,28800,23332,329900.43
cu0902,25500,29000,25230,26700,2300,17664,-34216,26370,140538,1938860.62
cu0903,24810,28650,24530,26020,2180,45916,-129938,25830,2171352,28870888.10
cu0904,24660,28420,24470,25830,2160,116718,64998,25550,3796044,51506804.58
cu0905,24640,28360,24450,25780,2140,55634,30714,25540,360466,4859132.09
cu0906,24520,28350,24520,25830,2230,14268,2548,25590,52710,709182.34
cu0907,24540,28380,24540,25850,2250,8750,-2246,25590,29812,399758.68
cu0908,29490,29490,25290,25990,-5390,3606,3538,25650,17854,243060.10
cu0909,38430,38430,29960,29960,-10500,66,38,29960,60,1090.78
cu0910,27340,29200,25310,25950,-2830,1488,1478,25610,4396,60157.64
cu0911,24520,28300,24000,25710,2070,856,-314,25560,3050,40665.49
cu0912,24500,28360,24460,25800,2210,1188,2,25630,4974,66810.92
cu1001,28020,28020,25410,25990, ,28,28,25730,50,663.16
cu小计, ,38430,24000, , ,268482,-75132, ,6604638,89026974.93
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al0901,12120,12690,11700,12180,540,7710,-7080,12135,24470,148993.40
al0902,12000,12675,11405,11760,100,13036,-12998,11715,57290,345700.14
al0903,11900,12630,11250,11720,180,31844,-69722,11580,3600190,21669840.63
al0904,12000,12630,11105,11630,80,85738,45180,11420,2092448,12251905.20
al0905,12100,12695,11110,11595,30,48062,26888,11375,352006,2072759.60
al0906,12080,12705,11150,11700,90,16166,8418,11400,62900,370014.23
al0907,12200,12790,11190,11480,-235,4416,948,11395,6468,38359.73
al0908,12225,12800,11250,11610,-50,2542,1070,11465,5784,34279.85
al0909,12465,12820,11305,11600,-130,1200,398,11545,6236,37134.67
al0910,12510,12850,11365,11675,-200,704,58,11585,2088,12590.98
al0911,12920,13000,11450,11590,-1790,138,132,11540,286,1711.59
al0912,12320,13020,11205,11680,-365,218,174,11665,920,5607.57
al1001,11900,11900,11610,11610, ,0,0,11710,12,70.26
al小计, ,13020,11105, , ,211774,-6534, ,6211098,36988967.83
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn0901,10625,11600,10625,11320,1070,1650,-870,11290,5270,29544.98
zn0902,10605,11495,10220,10880,720,2782,-6572,10565,23190,127273.90
zn0903,10550,11485,10045,10260,140,34110,-54678,10165,1791796,9785365.78
zn0904,10625,11520,10010,10255,105,73288,56322,10145,1310220,7081708.72
zn0905,10590,11585,10025,10230,65,33068,27532,10140,144912,778566.98
zn0906,10555,11600,10035,10210,-25,4974,2486,10140,9748,52818.42
zn0907,10700,11625,10050,10240,-15,790,220,10180,1676,9151.73
zn0908,10760,11690,10080,10255,-40,382,26,10180,906,4921.25
zn0909,10760,11565,10085,10235,5,504,184,10225,1060,5785.17
zn0910,10890,11620,10110,10295,15,390,98,10220,1342,7383.79
zn0911,10830,11780,10250,10380,-60,236,-96,10360,844,4673.18
zn0912,10900,11995,10200,10250,-200,132,104,10270,348,1948.46
zn1001,12250,12250,12250,12250, ,10,10,12250,10,61.25
