交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn1410,16850,17190,16335,16675,-185,117272,-160408,16660,10395294,86991685.03
zn1411,16875,17220,16375,16725,-170,244348,149014,16695,3630920,30457556.95
zn1412,16905,17240,16415,16765,-155,67964,47564,16720,270500,2275013.76
zn1501,16940,17275,16450,16785,-160,14300,11248,16745,95170,802016.37
zn1502,17005,17270,16495,16800,-110,330,98,16765,1064,8965.55
zn1503,16965,17250,16550,16850,-170,102,-78,16810,526,4434.8
zn1504,16970,17345,16595,16860,-315,64,-8,16860,284,2398.78
zn1505,17105,17375,16150,16915,-185,226,12,16835,1064,9034.05
zn1506,16995,17365,16670,16935,-190,66,-8,16850,214,1820.36
zn1507,17025,17335,16650,16825,-285,48,14,16825,294,2489.22
zn1508,16885,17250,16835,16955,16955,22,22,16865,52,442.74
zn小计, ,17375,16150, , ,476132,-21480, ,14865658,124494064.7
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1408,260,260,258,258.05,0.55,168,0,258.05,24,622.8
au1409,257.4,268.45,252.1,258,0.6,0,-12,261.45,140,3614.78
au1410,257.4,264.55,254.2,256,-3.1,86,24,255.65,470,12027.16
au1411,256.55,264.25,252.15,254.6,254.6,0,0,254.6,16,410.47
au1412,257.4,263.5,253.6,256.75,-2.25,200694,2726,256.6,2811768,72666671.83
au1502,258,264,255.4,257.45,-2.15,68,-12,257.45,122,3178.48
au1504,258.45,264,256.25,256.95,-3.5,96,-14,256.95,78,2034.08
au1506,258.6,264.55,255.15,258.25,-1.8,1982,934,258.05,2748,71108.14
au小计, ,268.45,252.1, , ,203094,3646, ,2815366,72759667.74
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1408,3060,3060,3060,3060,11,0,-60,3060,60,183.6
rb1409,3120,3140,2830,2830,-299,1140,-578,2900,4554,13933.49
rb1410,3094,3142,2888,2891,-206,176186,-345750,2905,1859736,5697107.2
rb1411,3064,3106,2862,2875,-195,830,308,2876,2068,6163.91
rb1412,3056,3092,2862,2868,-179,3582,430,2871,6224,18480.97
rb1501,3062,3125,2926,2940,-129,2394980,630438,2937,48064798,145829972.8
rb1502,3037,3102,2866,2888,-155,3876,1350,2888,5728,17143
rb1503,3043,3099,2884,2893,-162,2296,698,2891,1736,5167.29
rb1504,3085,3121,2949,2956,-125,802,-28,2951,654,1976.63
rb1505,3087,3140,2950,2959,-134,555312,284064,2959,1698282,5158786.05
rb1506,3116,3118,2958,2958,-142,44,10,2958,86,261.33
rb1507,3116,3150,2953,2955,-104,62,58,2955,116,352.75
rb1508,2990,3040,2970,2971,2971,6,6,2973,24,71.87
rb小计, ,3150,2830, , ,3139116,570946, ,51644066,156749600.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1409,3260,3585,3260,3379,99,0,-6,3379,10,34.35
wr1410, , , ,3114,-164,6,0,3114,0,0
wr1412,3223,3223,3017,3017,-166,4,0,3120,4,12.48
wr1501,3332,3332,3040,3060,-239,4,0,3060,16,50.21
wr1502, , , ,3141,-99,4,0,3141,0,0
wr1503,3004,3004,3004,2835,-249,2,0,2835,2,6.01
wr1504, , , ,3002,-295,8,0,3002,0,0
wr小计, ,3585,3004, , ,28,-6, ,32,103.05
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1409,3120,3259,2300,2303,-1078,10,-10,2303,106,1461.39
fu1411,3300,3300,3300,3130,-574,2,0,3130,2,33
fu1412,2948,3058,2805,2931,-734,4,4,2931,6,88.11
fu1501,3348,3538,3180,3361,-333,6,4,3361,12,205.22
fu1505,3197,3197,2857,2857,-1015,112,112,2929,732,10837.66
fu小计, ,3538,2300, , ,134,110, ,858,12625.38
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1408,13850,13870,12885,13050,-1050,810,130,13015,612,8162.54
ru1409,14100,14110,12620,12660,-1550,17146,-76656,12745,450116,6103369.33
ru1410,14135,14135,12760,12835,-1410,828,184,12850,1364,18364.02
ru1411,14120,14165,12870,12910,-1380,16870,5502,12990,52826,714286.23
ru1501,15640,15730,14430,14490,-1305,269586,29788,14535,8644822,130739744.5
ru1503,15775,15850,14650,14685,-1310,1030,538,14695,2534,38632.66
ru1504,15900,15900,14730,14730,-1405,22,-4,14755,62,953.57
ru1505,16030,16080,14830,14915,-1260,41870,20000,14925,557164,8616318.06
ru1506,15850,15940,15150,15035,-1335,28,20,15035,56,867.66
ru1507,15915,16210,15060,15060,-1150,232,224,15075,532,8262.06
ru1508,15615,15615,15615,15295,15295,2,2,15295,2,31.23
ru小计, ,16210,12620, , ,348424,-20272, ,9710090,146248991.9
总计, , , , , ,5885608,652322, ,106965934,849890111.2
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2885.45,2895.82,2772.71,2834.98,-47.3,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
