交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
zn0911,11750,14095,11610,12630,860,2514,474,12580,6118,39144.05
zn0912,11780,13900,11655,12675,895,2922,1316,12645,6210,39427.35
zn1001,11890,14100,11800,12800,1000,670,-104,12680,1340,8583.94
zn1002,11930,13915,11615,12850,985,476,32,12655,1562,9855.09
zn1003,12280,14235,11920,12900,1000,494,294,12800,1904,12340.60
zn1004,14495,14580,12200,12990, ,480,480,12990,956,6313.50
zn小计, ,14580,11585, , ,225756,-8818, ,6850550,43150976.12
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au0905,202.16,209.03,180.59,198.00,-6.98,60,6,198.00,74,1451.62
au0906,202.81,204.55,190.12,198.27,-4.22,4500,-26700,197.46,172962,3404872.67
au0907,203.99,204.67,191.24,197.21,-5.27,176,38,197.42,1490,29249.71
au0908,203.32,204.78,191.52,198.00,-4.44,130,38,197.62,358,7066.73
au0909,202.60,204.16,190.30,199.13,-3.47,310,-30,198.02,1090,21450.78
au0910,202.72,203.41,186.72,197.10,-5.64,26,-52,197.10,244,4818.94
au0911,203.66,203.66,188.10,197.25,-7.41,122,38,197.82,478,9387.66
au0912,202.50,204.50,190.23,198.18,-4.32,25160,16504,197.41,219332,4314572.08
au1001,204.33,204.33,190.98,199.30,-6.69,12,8,199.32,88,1728.85
au1002,198.00,202.46,195.33,197.30,-9.13,8,6,196.36,86,1702.50
au1003,192.42,197.43,192.42,197.43,-7.53,2,2,197.43,8,155.92
au1004,195.41,196.86,195.41,196.86, ,2,2,196.86,4,78.45
au小计, ,209.03,180.59, , ,30508,-10140, ,396214,7796535.93
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb0909,3560,3648,3410,3553,4,297600,252886,3543,4050864,14336496.45
rb0910,3675,3690,3433,3568,-10,3982,3484,3562,11670,41613.18
rb0911,3629,3808,3501,3600,0,454,334,3607,1624,5907.75
rb0912,3631,3825,3462,3667,52,560,324,3649,1446,5293.99
rb1001,3645,3888,3562,3681,36,548,326,3688,1352,4979.75
rb1002,3793,3920,3580,3719,69,196,168,3743,538,2019.16
rb1003,3654,3929,3606,3744,90,832,732,3734,2196,8186.18
rb1004,3870,3870,3636,3750, ,202,202,3750,216,792.12
rb小计, ,3929,3410, , ,304374,258456, ,4069906,14405288.59
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr0909,3423,3532,3303,3447,28,37072,23606,3440,336410,1147020.67
wr0910,3442,3662,3340,3497,55,400,126,3520,2322,7990.47
wr0911,3440,3619,3387,3560,111,818,692,3558,1204,4265.81
wr0912,3406,3665,3406,3649,199,224,192,3631,498,1754.74
wr1001,3450,3837,3410,3620,170,72,40,3620,256,928.23
wr1002,3460,3689,3416,3600,129,32,-2,3600,112,394.36
wr1003,3552,3721,3480,3622,83,176,112,3622,404,1437.18
wr1004,3960,3960,3472,3620, ,2,2,3620,66,241.84
wr小计, ,3960,3303, , ,38796,24768, ,341272,1164033.29
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0905,3030,3450,3030,3280,180,28440,-3648,3217,25768,81893.22
fu0906,3140,3490,3112,3326,169,26180,-150050,3294,1873478,6055500.77
fu0907,3200,3569,3187,3359,142,149772,123940,3357,9279826,31515450.29
fu0908,3260,3635,3250,3411,151,29038,27342,3403,126416,432942.42
fu0909,3321,3775,3312,3460,117,15062,12608,3443,109386,381677.51
fu0910,3395,3743,3376,3482,87,1522,1076,3473,4880,17131.58
fu0911,3472,3820,3425,3510,62,1306,918,3510,2882,10341.97
fu0912,3500,3983,3450,3532,31,1634,828,3531,5736,20793.40
fu1001,3532,3937,3506,3597,68,512,78,3597,2632,9715.41
fu1003,3650,4000,3560,3700,131,176,162,3706,620,2320.59
fu1004,3860,4080,3645,3729, ,144,144,3730,338,1269.94
fu小计, ,4080,3030, , ,253786,13398, ,11431962,38529037.11
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0904,13650,15000,13600,14605,905,2330,456,14625,2784,19962.94
ru0905,13670,15330,13475,14280,650,2656,-2634,14235,15538,110368.22
ru0906,13665,15550,13460,14315,660,1152,-202,14295,5964,42531.24
ru0907,13800,15650,13615,14480,710,11716,-82288,14445,1811838,12873552.01
ru0908,13885,15890,13580,14480,760,764,242,14475,10530,76526.08
ru0909,13595,15910,13430,14615,1065,125012,74976,14560,15350018,112955125.92
ru0910,13445,15750,13435,14555,1110,686,276,14470,7898,57581.89
ru0911,13415,15695,13320,14525,1145,10936,8954,14460,170554,1247557.37
ru1001,13800,16600,13700,14935,1245,1424,90,14860,9872,72531.93
ru1003,14000,16125,13875,15010,1150,204,30,14935,1070,8014.19
ru1004,15880,16000,14300,15535, ,20,20,15205,342,2601.75
ru小计, ,16600,13320, , ,156900,-80, ,17386408,127466353.51
总计, , , , , ,1736004,248948, ,64792188,614507570.27
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
