交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
rb1304,4126,4200,4049,4090,-26,50,32,4090,82,337.73
rb1305,4127,4188,4039,4090,-37,3718,3226,4092,6058,24895.74
rb小计, ,4390,4004, , ,908738,-3404, ,14025868,57426246.62
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1209,4044,4184,3933,4139,5,2,0,4139,624,2513.36
wr1210,4090,4182,3953,4102,-33,6,-4,4102,80,323.09
wr1211,4174,4174,3985,4100,14,4,0,4029,22,88.93
wr1212, , , ,3893,-172,2,0,3893,0,0
wr1301,4016,4124,4001,4026,-14,10,8,4026,414,1692.5
wr1302,4156,4156,4156,4028,4,2,2,4028,2,8.31
wr1303,4118,4118,4118,3917,-195,2,-2,3917,2,8.24
wr1305,4132,4133,3968,4126,14,18,18,4126,70,288.39
wr小计, ,4184,3933, , ,46,22, ,1214,4922.82
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1207,4750,4750,4220,4260,-467,10,0,4260,14,307.44
fu1208,4466,4525,4400,4525,-410,6,0,4525,8,178.96
fu1209,4853,4865,4601,4628,-232,436,-84,4612,1326,31201.79
fu1210,4700,4929,4379,4680,-395,4,2,4638,70,1630.26
fu1211,4793,4905,4720,4749,-350,10,0,4749,26,624.86
fu1212,5397,5397,4607,4757,-336,14,14,4750,92,2201.04
fu1301,4721,4873,4641,4641,-375,6,4,4641,30,713.59
fu1303,4642,4785,4642,4785,-231,0,0,4785,6,141.9
fu1304,4937,4937,4765,4744,-188,2,0,4744,8,195.37
fu1305,4923,4928,4788,4705,-207,2,-2,4705,22,536.01
fu1306,4562,4790,4562,4627,4627,0,0,4627,12,280.66
fu小计, ,5397,4220, , ,490,-66, ,1614,38011.88
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1206,24080,24300,22550,23100,-1300,1428,336,23010,2232,25872.96
ru1207,24150,24190,22680,23200,-1065,1290,720,23130,3610,41774.71
ru1208,23855,24110,22415,23200,-1075,476,280,23230,3438,79291.9
ru1209,23850,23995,22010,23060,-915,127564,1838,22695,11823826,268459669.5
ru1210,23995,23995,21455,23040,-1060,214,96,22795,3732,84916.65
ru1211,23990,23990,22220,23100,-890,428,58,22825,1148,26183.87
ru1301,24025,24180,22360,23260,-940,18514,14742,22895,191768,4393398.69
ru1303,23845,24165,22570,23200,-970,214,38,23035,374,8634.5
ru1304,23910,23985,22650,22895,-1305,46,10,22810,106,2466.59
ru1305,24000,24180,22680,23245,-965,584,508,22995,2118,49214.24
ru1306,23580,23580,22770,23100,23100,12,12,23000,20,459.94
ru小计, ,24300,21455, , ,150770,18638, ,12032372,273171883.6
总计, , , , , ,2662934,134542, ,48967760,774036572.1
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
